panda_joint1_velocity,panda_joint2_velocity,panda_joint3_velocity,panda_joint4_velocity,panda_joint5_velocity,panda_joint6_velocity,panda_joint7_velocity,panda_finger_joint1_velocity,panda_finger_joint2_velocity,Timestamp
-0.0008885154670559596,0.0007836361692704598,0.0041695921064686305,-0.0008485962828364159,-0.0012719773170839332,0.00029309966620772804,-0.0008933867513610729,0.0,0.0,1730268675.160759
0.0015710216786078458,-0.0004469692891180535,0.0026849977860407197,0.000806358980648283,0.001759561915430499,-0.000607301741239315,0.002165674260809646,0.0,0.0,1730268675.217808
-0.002742623057545558,0.001304591314535393,-0.005886942244032083,-0.0026502602232593288,-0.0036232692791751137,0.0009256265087515407,-0.006029908545113426,0.0,0.0,1730268675.274857
0.003735601242443662,-0.0011538032118673179,0.006682205199138231,0.0015444166330878136,0.004694832213242257,-0.0007924058169708618,0.007197827885249892,0.0,0.0,1730268675.331906
-0.005167213142184434,0.0007616984500924003,-0.011846081409792153,-0.0022658806755352437,-0.007694289411594391,0.001646420196456612,-0.012926843623616196,0.0,0.0,1730268675.388955
0.011347417859857736,0.0006579904095048878,0.03079915951982417,0.004214303679963585,0.022285901239966342,-0.006197834250188769,0.039847797347047215,0.0,0.0,1730268675.4460042
0.08757563329343412,-0.020129852582511175,0.18708009007630258,0.05775304246432466,0.12686302101902153,-0.03587822742604358,0.2226568430127348,0.0,0.0,1730268675.5030532
0.10352695421122646,-0.031089293619994258,0.2196392940109923,0.07191583434192966,0.15476062218302342,-0.04157501612826982,0.2710742121411068,0.0,0.0,1730268675.5601022
0.09040783325495667,-0.02891550780521814,0.19340568321205476,0.06299997501417985,0.142922441311907,-0.04084929171385389,0.24653060317205208,0.0,0.0,1730268675.6171513
0.09893391888797116,-0.02698655509590421,0.20410956194689875,0.06970310416002783,0.1493937308093653,-0.048073950274010964,0.2581788435750057,0.0,0.0,1730268675.6742
0.09433503408939886,-0.02902679338755683,0.19710685451363327,0.06492790075030637,0.14544916780209574,-0.04295370178559469,0.25104245462299574,0.0,0.0,1730268675.731249
0.09247215452420225,-0.027309137921447874,0.20473056872531567,0.06861071972321775,0.14424414206183855,-0.04185187087343703,0.26019265174921985,0.0,0.0,1730268675.7882981
0.09371409951781887,-0.0266076335055713,0.20492499892457258,0.06789456052919565,0.14159943022160196,-0.04191392871950658,0.2577093448555934,0.0,0.0,1730268675.8453472
0.09649883398410117,-0.029199038989112122,0.20021327040413583,0.0646509085986101,0.14587298914170727,-0.04271488141995755,0.253643663278982,0.0,0.0,1730268675.9023962
0.09617382165898715,-0.02586485845206129,0.20561417993966535,0.06832851303048883,0.14578858308637144,-0.041107306962736324,0.2590362358238907,0.0,0.0,1730268675.9594452
0.09443618025662055,-0.02812798460294622,0.2029521333717769,0.06880005238026542,0.13982748157806613,-0.042417739080148224,0.2503191888234377,0.0,0.0,1730268676.0164943
0.09837536221821697,-0.026627365920663056,0.20324155320385906,0.06927855118999453,0.14348321421573726,-0.04789692495499858,0.25772205998180897,0.0,0.0,1730268676.0735433
