panda_joint1_velocity,panda_joint2_velocity,panda_joint3_velocity,panda_joint4_velocity,panda_joint5_velocity,panda_joint6_velocity,panda_joint7_velocity,panda_finger_joint1_velocity,panda_finger_joint2_velocity,Timestamp
-0.0010917286733263167,0.0001619314538062846,-0.0009189534425212834,-0.0009026581560037602,-0.0010033252495485277,0.0007119936861106721,0.0004164069139300175,0.0,0.0,1730271693.7621114
0.00148634175822792,-0.000256845235676862,0.001376446511645747,0.0006505065668213,0.0017243987908965698,-0.0009473588429926151,0.002592783796610294,0.0,0.0,1730271693.8469872
-0.0014365654751946138,0.0002636287295380895,-0.0037418059564668414,-0.001004202540251735,-0.0025760966888070803,0.0007767908004132248,-0.003539198355370774,0.0,0.0,1730271693.9318633
0.0008578731456208806,0.00019036185974248521,0.00154772815890302,0.00021784996154273302,0.0016847684078748627,-0.0002698341110149891,0.0020679652771886693,0.0,0.0,1730271694.0167391
-0.0006286546717374356,5.287475437651082e-05,-0.0023965675160851864,-0.00039565914090070785,-0.0012784094967222426,0.00014220805306034546,-0.0022040556759785326,0.0,0.0,1730271694.101615
-0.0011958970078109995,0.0010184113875169863,-0.0017583580074608748,-0.0011192231615918295,-0.0015601264508254761,9.276861375756878e-05,-0.002169090137267439,0.0,0.0,1730271694.1864908
0.0031846612493460374,-0.001235168704079335,0.004679773623079155,0.0023792462822245118,0.004336831246354064,-0.0018433107743262495,0.006006897171879974,0.0,0.0,1730271694.2713668
-0.009197357453887249,0.002614272727008397,-0.01815141722565381,-0.005573937134883819,-0.013034953855630433,0.0033952529421929565,-0.019366841002908194,0.0,0.0,1730271694.3562427
0.04091292507177589,-0.006374640820917458,0.09006682786646593,0.024564520009071198,0.06636456803718545,-0.016787174854961562,0.11082946068112687,0.0,0.0,1730271694.4411185
0.10140552529188478,-0.02578019964129819,0.21813579561909488,0.06798377978442947,0.1596678485812891,-0.047571160725125405,0.26966274369971577,0.0,0.0,1730271694.5259945
0.09322298220620191,-0.026334705315120645,0.20025877360173155,0.06511628006968556,0.14583980625050078,-0.04993143479717194,0.254297261643205,0.0,0.0,1730271694.6108704
0.09292119743346244,-0.02435858690529614,0.19623939492262724,0.06473953466881976,0.14471401821854102,-0.04754484101831186,0.2514963127056858,0.0,0.0,1730271694.6957462
0.09671289182858275,-0.02564143572009976,0.20896731629805249,0.06850797410205299,0.15365234620814042,-0.048706517575433976,0.26235101659543897,0.0,0.0,1730271694.7806222
0.09189239637828298,-0.025573342490910585,0.19597257751029531,0.062030996414269256,0.1448005878271732,-0.04896820350932755,0.24318231772369986,0.0,0.0,1730271694.865498
0.09439816463504505,-0.02702141998220781,0.20550533258014694,0.06490011367110815,0.15253058801474934,-0.050650365242887414,0.26021039738810015,0.0,0.0,1730271694.950374
0.09239471478400098,-0.026001351451026482,0.20064712928553155,0.06632841584275995,0.14855156330092908,-0.04870521705030735,0.25514868375898786,0.0,0.0,1730271695.0352497
0.09159369372140146,-0.02534926377693929,0.1945994116847731,0.06492803585543452,0.14426002812663258,-0.05066964668950313,0.25113963848780996,0.0,0.0,1730271695.1201258
0.10031657481462711,-0.027022943725225696,0.2193779873770951,0.0703157058579234,0.15670802440622633,-0.05441018896318195,0.2780776646695821,0.0,0.0,1730271695.2050016
0.05656603739212005,-0.0169338416966228,0.11728697505385775,0.039794915867465315,0.07698113002454662,-0.026500962949387648,0.13822542515498612,0.0,0.0,1730271695.2898774
-0.0034575195884275958,0.0006926404981919081,-0.010789990793900113,-0.0017287855350292427,-0.011501735286715142,0.003648540690944604,-0.014481007998599013,0.0,0.0,1730271695.3747535
-0.0008840573712824321,0.001734061614500542,4.2672977662814326e-05,8.344722256167069e-05,0.0005203940647560556,0.00021867390965242032,0.0018966073175972873,0.0,0.0,1730271695.4596293
0.0014139794160452775,-0.0013215282333598507,0.002358558243424077,0.002003034791665204,0.001539599346588638,-0.0014303581108875754,0.0006576532382927785,0.0,0.0,1730271695.5445051
-0.0020270465670212488,0.002423129720536618,-0.00575315686562738,-0.0019370835922322012,-0.004028441511107561,0.002368838731410778,-0.005262476853341534,0.0,0.0,1730271695.629381
0.0008731163447218597,-0.001198282046877114,0.0041254196836204475,0.001051042091155558,0.0024739057359223966,-0.001653474622151813,0.003446724088509049,0.0,0.0,1730271695.714257
-0.0016623964157720904,0.0005921528995540593,-0.004021589034891992,-0.0012357746707395327,-0.0024148597203875214,0.00090466814541318,-0.0039546611817773275,0.0,0.0,1730271695.7991328
4.913502576896638e-05,0.0003671347366321049,0.0006681217700615158,3.816366408840276e-05,0.0009824342148600802,-0.00013110826470738574,0.0016125088451329215,0.0,0.0,1730271695.8840086
0.0009815407198546986,-0.002712455129939272,0.0023733400856004,0.0012660340121654757,0.0011608547558798242,-0.002298463180031854,0.0008900715979861042,0.0,0.0,1730271695.9688847
-0.0013060914961891296,0.0028430524006684173,-0.004269184804450317,-0.0021511082826415097,-0.0020371597104261504,0.002793608437386894,-0.001638872122043696,0.0,0.0,1730271696.0537605
-0.005339612574640764,-0.005496469137904193,0.005674355632421854,0.0012783171964422316,0.003741069240487561,-0.005217549708227549,0.0032332909490943103,0.0,0.0,1730271696.1386364
-0.0011431209629998256,0.005596816804972818,-0.008910812610432648,-0.0006560808054869995,-0.004437619511946189,0.005827793277312092,-0.004294097332085991,0.0,0.0,1730271696.2235122
0.00151669592907943,-0.0066291993819361066,0.01092893587079481,0.0027621897778769278,0.005518489014081097,-0.007859430818432423,0.0054872298283826105,0.0,0.0,1730271696.3083882
0.0016734991917959781,0.008965339097072006,-0.012355753724557657,-0.002569742214440739,-0.007736560808658766,0.011004630404907274,-0.009044930850135696,0.0,0.0,1730271696.393264
0.0013542930078721078,0.14072539747527343,-0.18072524797788,-0.04916297411560046,-0.10434048336670809,0.14910109455958137,-0.1388702123403483,0.0,0.0,1730271696.4781399
-0.0018944545927464388,0.1901187934179022,-0.23057352558759261,-0.06531632693854128,-0.14056493187995112,0.20631861040318372,-0.217587577498745,0.0,0.0,1730271696.563016
0.0015857188197528928,0.15995418282892493,-0.1995937768206667,-0.05241106239157468,-0.12810309387733076,0.18078862121152361,-0.18383943740672556,0.0,0.0,1730271696.6478918
0.0038180425791269064,0.16852872963538273,-0.2220838635277167,-0.05765188677250727,-0.13883918010940816,0.18437193969168802,-0.17385729411193557,0.0,0.0,1730271696.7327676
0.003144345459452633,0.16473001089808603,-0.2122590608287127,-0.05768367430412518,-0.1303138706832584,0.18011616769114414,-0.17523284316654392,0.0,0.0,1730271696.8176436
0.003676709377050419,0.16130454365535402,-0.21701714554675383,-0.05561550459270052,-0.13483910230654378,0.18072377917316207,-0.17300533787926897,0.0,0.0,1730271696.9025195
0.0036127846504724714,0.16845057566314492,-0.22031489030981824,-0.055403475408899436,-0.1372155485046461,0.18461616170529088,-0.17519758037752334,0.0,0.0,1730271696.9873953
0.004145525090082299,0.1596070020365491,-0.20952648867645202,-0.05364595232088783,-0.131809355274399,0.17725852774520595,-0.17031097204892878,0.0,0.0,1730271697.072271
0.004028942357190865,0.16812367155550595,-0.22054318113156837,-0.05695719409603681,-0.13717641578274217,0.18825890304069526,-0.17574615537630514,0.0,0.0,1730271697.1571472
0.0044801473244797845,0.1634803866140274,-0.21051289433178458,-0.0554700453139182,-0.12967195854857158,0.18000021503462965,-0.17148930069659904,0.0,0.0,1730271697.242023
0.0036698514467220352,0.16209778440454045,-0.21849721322972246,-0.055582525181866405,-0.14056699150551466,0.17993420794442405,-0.1771185968083944,0.0,0.0,1730271697.3268988
0.0021536873846157707,0.17113261962053586,-0.21235125888530224,-0.0598186743559784,-0.129605396061478,0.18475341037011392,-0.16931603008513604,0.0,0.0,1730271697.4117749
0.0012675801272169628,0.048616993283407746,-0.08363415640427932,-0.022459019604378225,-0.04836142399920746,0.045821711918797324,-0.056928937984458416,0.0,0.0,1730271697.4966507
-0.0006045477800299353,0.053136220636244735,0.009536146344133007,-0.012063544006493806,0.023023376730613717,0.06275362572866404,0.006816909664496942,0.0,0.0,1730271697.5815265
0.0009443085048254993,0.21090416698033698,0.0027483447090440056,-0.05158876916126162,0.06283254362196121,0.260278111760006,-0.042889750074956316,0.0,0.0,1730271697.6664023
-0.00010716591574781094,0.20142879785401138,0.008138102810360894,-0.04873246659535375,0.0737288803847378,0.260037413316334,-0.053001591372358395,0.0,0.0,1730271697.7512784
-0.0005409242160636602,0.1958699999826418,0.008593176875814668,-0.04613715016322201,0.07176234430077498,0.24995161165408242,-0.04982186398281117,0.0,0.0,1730271697.8361542
0.0006562882760565102,0.2087333912398628,0.007896247573860073,-0.050782155501618575,0.07491472869329589,0.26522807334326576,-0.05362927064857759,0.0,0.0,1730271697.92103
-0.0007234561150253274,0.19016538449807463,0.011000019304726385,-0.04612671401072345,0.06977991142569304,0.24495280487630405,-0.04669181495974138,0.0,0.0,1730271698.005906
0.001790317187928239,0.21929947264882504,0.007318493201688059,-0.05280317582707811,0.0750459695731216,0.2778748277676875,-0.05736049702058731,0.0,0.0,1730271698.090782
-0.0017066366043379593,0.12837563687498912,0.007274933865847047,-0.03406887319528392,0.04360782007457509,0.15588139696459455,-0.03452435224047306,0.0,0.0,1730271698.1756577
0.0009722336729656632,-0.004276807148568818,-0.0026155300059646116,0.0008053165327541263,-0.003864105980996672,-0.013039426325371029,0.002417218040933724,0.0,0.0,1730271698.2605336
-0.0011585175524615368,-0.000772399135641946,0.0003744527844746686,-0.0007092945207549185,0.000797403246310185,0.004256441659370893,-0.0008596159338113775,0.0,0.0,1730271698.3454096
-0.0006087752538825044,0.004136984130480476,0.0014992291470620823,-0.002937760804808855,0.0008384839172789833,0.0020106231818172895,-0.001395847989971763,0.0,0.0,1730271698.4302855
0.0036197811937330178,-0.009394300396700932,-0.0030039751035635465,0.005528127018631398,-0.0026061961468807305,-0.008768817174675574,0.0017562936222567035,0.0,0.0,1730271698.5151613
-0.010225128624677353,0.016814769525137167,0.007876025450240971,-0.01085455280158572,0.007043533897832172,0.021641521479471924,-0.0028280211523552174,0.0,0.0,1730271698.6000373
0.05690250160395282,-0.05356295836709303,-0.04854298182251431,0.05546125829617777,-0.02899298019682715,-0.1337183779208299,0.017901920217180962,0.0,0.0,1730271698.6849132
0.13149578121712494,-0.14509503724898867,-0.11004397797442449,0.13902358356525443,-0.06820338233782755,-0.2702373733621173,0.04634111960435062,0.0,0.0,1730271698.769789
0.12028443487658319,-0.13777053772330883,-0.10196055915974535,0.12962747354512644,-0.06684433344418901,-0.2519772157118079,0.05324266065559548,0.0,0.0,1730271698.854665
0.12321812120312425,-0.13496205632063765,-0.10187297255662676,0.12919702924377685,-0.06796112030751628,-0.25705969867155,0.0525883299485761,0.0,0.0,1730271698.9395409
0.12541007562513679,-0.1400036752352216,-0.10412618260725341,0.13156169963035105,-0.06856291857814863,-0.25689450710166384,0.05575192750955482,0.0,0.0,1730271699.0244167
0.12027115015383562,-0.1391312597871685,-0.10231193680476099,0.1294639018156019,-0.06750308123182917,-0.2571758412414519,0.05409861354742754,0.0,0.0,1730271699.1092925
0.12581760892490415,-0.13603057410867087,-0.10434235112092426,0.13377387892288695,-0.07107702247292441,-0.25974625144305996,0.05166635120460529,0.0,0.0,1730271699.1941686
