timestamp,_header,_orientation,_orientation_covariance,_angular_velocity,_angular_velocity_covariance,_linear_acceleration,_linear_acceleration_covariance,_check_fields,time,orientation,angular_velocity,linear_acceleration
25811873549,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731182671, nanosec=531025154), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=0.8698127699504676, y=0.09918221536520314, z=-0.40899693856137, w=-0.2575075486927951)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=5.0, y=-4.375, z=-15.125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.6123046875, y=0.36376953125, z=0.64306640625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,25.811873549,"[0.8698127699504676, 0.09918221536520314, -0.40899693856137, -0.2575075486927951]","[5.0, -4.375, -15.125]","[0.6123046875, 0.36376953125, 0.64306640625]"
25826721076,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731182671, nanosec=546033949), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=0.8686078453907741, y=0.10211376047633793, z=-0.40967576827087876, w=-0.25934331635622226)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=13.5, y=-5.0625, z=-17.75)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.619140625, y=0.36328125, z=0.6484375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,25.826721076,"[0.8686078453907741, 0.10211376047633793, -0.40967576827087876, -0.25934331635622226]","[13.5, -5.0625, -17.75]","[0.619140625, 0.36328125, 0.6484375]"
25845473452,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731182671, nanosec=564705196), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=0.8667447990291063, y=0.10778616400854882, z=-0.4111254817449518, w=-0.26098167457562554)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=29.0, y=-7.1875, z=-22.875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.62109375, y=0.388671875, z=0.6708984375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,25.845473452,"[0.8667447990291063, 0.10778616400854882, -0.4111254817449518, -0.26098167457562554]","[29.0, -7.1875, -22.875]","[0.62109375, 0.388671875, 0.6708984375]"
25864302591,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731182671, nanosec=583546653), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=0.8638863671313254, y=0.11761403345076049, z=-0.41381585199592946, w=-0.2619613033578952)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=56.0, y=-9.5, z=-32.3125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.6845703125, y=0.40478515625, z=0.73486328125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,25.864302591,"[0.8638863671313254, 0.11761403345076049, -0.41381585199592946, -0.2619613033578952]","[56.0, -9.5, -32.3125]","[0.6845703125, 0.40478515625, 0.73486328125]"
25894167782,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731182671, nanosec=613448688), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=0.8585041892677789, y=0.13641098130339016, z=-0.41844907732261427, w=-0.2631785912215742)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=102.8125, y=-8.9375, z=-57.375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.8251953125, y=0.42041015625, z=0.833984375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,25.894167782,"[0.8585041892677789, 0.13641098130339016, -0.41844907732261427, -0.2631785912215742]","[102.8125, -8.9375, -57.375]","[0.8251953125, 0.42041015625, 0.833984375]"
25905298634,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731182671, nanosec=624533740), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=0.8506925222606386, y=0.16784362435189815, z=-0.42180628650762475, w=-0.2650098243403424)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=163.625, y=10.5, z=-95.875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.9375, y=0.55810546875, z=0.90234375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,25.905298634,"[0.8506925222606386, 0.16784362435189815, -0.42180628650762475, -0.2650098243403424]","[163.625, 10.5, -95.875]","[0.9375, 0.55810546875, 0.90234375]"
25931819451,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731182671, nanosec=651057913), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=0.8412408584140508, y=0.20892167585803498, z=-0.4208340505524835, w=-0.26751495918368895)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=200.125, y=44.125, z=-127.1875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=1.0, y=0.95654296875, z=0.72802734375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,25.931819451,"[0.8412408584140508, 0.20892167585803498, -0.4208340505524835, -0.26751495918368895]","[200.125, 44.125, -127.1875]","[1.0, 0.95654296875, 0.72802734375]"
25942312897,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731182671, nanosec=661549767), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=0.8385728033944568, y=0.2372467054948871, z=-0.40918495334132315, w=-0.2703281859112053)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=108.5625, y=91.9375, z=-95.4375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.923828125, y=1.4638671875, z=0.7001953125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,25.942312897,"[0.8385728033944568, 0.2372467054948871, -0.40918495334132315, -0.2703281859112053]","[108.5625, 91.9375, -95.4375]","[0.923828125, 1.4638671875, 0.7001953125]"
25964837553,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731182671, nanosec=684075948), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=0.8419171042561537, y=0.2506708385660449, z=-0.38702307946123465, w=-0.2802728246153587)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-6.9375, y=122.0625, z=-95.75)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.5576171875, y=1.6123046875, z=0.59716796875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,25.964837553,"[0.8419171042561537, 0.2506708385660449, -0.38702307946123465, -0.2802728246153587]","[-6.9375, 122.0625, -95.75]","[0.5576171875, 1.6123046875, 0.59716796875]"
25985944955,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731182671, nanosec=705115683), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=0.8488142752699953, y=0.2525019527426455, z=-0.35406425619049703, w=-0.30065859782699333)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-104.375, y=146.9375, z=-133.625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.32763671875, y=1.10546875, z=0.59375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,25.985944955,"[0.8488142752699953, 0.2525019527426455, -0.35406425619049703, -0.30065859782699333]","[-104.375, 146.9375, -133.625]","[0.32763671875, 1.10546875, 0.59375]"
