timestamp,_header,_orientation,_orientation_covariance,_angular_velocity,_angular_velocity_covariance,_linear_acceleration,_linear_acceleration_covariance,_check_fields
23073409367,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731184694, nanosec=295594973), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.5333463241053915, y=0.6522475188132539, z=-0.4417899626773659, w=0.30811767499244863)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=7.0625, y=-1.4375, z=2.75)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.8857421875, y=0.447265625, z=-0.232421875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
23088271322,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731184694, nanosec=310544472), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.5334592501153963, y=0.6521752960506876, z=-0.44172134932324064, w=0.30817342721197205)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.6875, y=0.5, z=2.5)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.88037109375, y=0.46923828125, z=-0.236328125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
23134040539,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731184694, nanosec=356182076), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.5344473838297462, y=0.651334859850071, z=-0.4419750464037451, w=0.30787489767442205)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-7.125, y=1.3125, z=1.5625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.888671875, y=0.453125, z=-0.23291015625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
23137805516,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731184694, nanosec=360009823), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.5359429887054358, y=0.650016265768465, z=-0.442499335851772, w=0.3073081594501616)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-12.125, y=1.9375, z=-0.375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.8916015625, y=0.4111328125, z=-0.2353515625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
23155834041,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731184694, nanosec=378031630), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.5371150836254543, y=0.648810606697566, z=-0.44318097979595733, w=0.3068269915210408)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-11.4375, y=1.0625, z=-1.3125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.896484375, y=0.38232421875, z=-0.23681640625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
23178186312,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731184694, nanosec=400485551), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.5377282822719381, y=0.6480816005860885, z=-0.44367160996988864, w=0.3065844678606068)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-6.5625, y=0.0625, z=-1.0)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.88818359375, y=0.3828125, z=-0.234375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
23190344262,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731184694, nanosec=412559390), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.538052665035075, y=0.6477385004370069, z=-0.4436874443720885, w=0.3067174863075725)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-2.0625, y=1.0, z=-1.25)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.8955078125, y=0.404296875, z=-0.22607421875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
23207599195,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731184694, nanosec=429794788), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.5383714219385491, y=0.647876901638975, z=-0.4429661461460375, w=0.30690833441122733)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.9375, y=2.9375, z=-3.4375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.8955078125, y=0.43017578125, z=-0.22802734375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
23230295343,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731184694, nanosec=452398203), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.539220576406676, y=0.6479924880159919, z=-0.44167988350449483, w=0.3070273374830858)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.25, y=5.5, z=-6.3125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.90087890625, y=0.4384765625, z=-0.22216796875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
23275712728,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731184694, nanosec=497822555), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.540537165455436, y=0.6483272099669874, z=-0.44001043651402866, w=0.3064020517825529)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-2.6875, y=6.25, z=-10.1875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.88232421875, y=0.4521484375, z=-0.24365234375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
