timestamp,_header,_orientation,_orientation_covariance,_angular_velocity,_angular_velocity_covariance,_linear_acceleration,_linear_acceleration_covariance,_check_fields
6600025473,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730343844, nanosec=103430904), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.46477361980104104, y=-0.7141583880882444, z=0.23534695705224087, w=-0.4675201480861424)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=28.375, y=-4.125, z=-8.6875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.8271484375, y=0.513671875, z=-0.2705078125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
6629151380,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730343844, nanosec=132431227), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.4643330470777833, y=-0.7168843284668299, z=0.23338716772153564, w=-0.46476027254170865)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=9.3125, y=-9.4375, z=-9.6875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.869140625, y=0.57421875, z=-0.2080078125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
6637321331,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730343844, nanosec=140725494), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.4669479474984643, y=-0.7168697675228024, z=0.2335655202034535, w=-0.46206546993999126)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-14.5, y=-7.75, z=-10.4375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.8955078125, y=0.50537109375, z=-0.14306640625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
6660319013,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730343844, nanosec=163774280), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.47122569696836364, y=-0.7152304031566188, z=0.2353992375608054, w=-0.45932451695167786)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-31.5, y=-5.5625, z=-13.125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.89794921875, y=0.3984375, z=-0.14892578125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
6682726478,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730343844, nanosec=186200938), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.47470447956392775, y=-0.7137656066469703, z=0.23759636653926083, w=-0.4568832262812501)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-29.8125, y=-5.3125, z=-13.9375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.921875, y=0.33544921875, z=-0.17333984375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
6697112537,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730343844, nanosec=200655845), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.4765976238439045, y=-0.7129739328652187, z=0.23875655070781848, w=-0.4555416396940586)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-17.1875, y=-2.875, z=-14.8125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=1.0048828125, y=0.33203125, z=-0.16796875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
6720465007,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730343844, nanosec=223830473), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.47679112323423695, y=-0.7150035853416649, z=0.23668663286000652, w=-0.45323231965405064)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=3.9375, y=-4.5625, z=-23.4375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=1.00390625, y=0.45556640625, z=-0.22119140625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
6742917885,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730343844, nanosec=246300425), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.47678451550414225, y=-0.7191438743196759, z=0.23167870210621147, w=-0.44925893735611766)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=17.125, y=-7.9375, z=-30.375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.904296875, y=0.60546875, z=-0.24072265625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
6757216057,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730343844, nanosec=260597653), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.4785619800605471, y=-0.7225120163189334, z=0.22460248522163162, w=-0.4455429734016062)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=15.375, y=0.25, z=-36.0625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.89599609375, y=0.7109375, z=-0.19189453125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
6788016227,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730343844, nanosec=291324595), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.482386534108019, y=-0.7233967091070787, z=0.21610965552587239, w=-0.44418132530847193)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=11.625, y=13.3125, z=-43.6875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.9228515625, y=0.65283203125, z=-0.03955078125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
6803490821,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730343844, nanosec=306826860), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.48570054667853424, y=-0.7241564446268922, z=0.20427742268573185, w=-0.4449305083295444)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=24.5625, y=30.4375, z=-52.375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.8857421875, y=0.61572265625, z=-0.0126953125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
6817410686,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730343844, nanosec=320722856), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.48801882051921186, y=-0.7250704837128861, z=0.18907982816014487, w=-0.44761506124160827)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=43.5, y=40.1875, z=-63.25)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.923828125, y=0.5908203125, z=0.09228515625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
6840323666,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730343844, nanosec=343713657), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.4899001713049687, y=-0.7227965278142201, z=0.17253616348313772, w=-0.4558445720040876)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=47.1875, y=69.5, z=-62.75)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.9072265625, y=0.35546875, z=0.20703125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
6862854424,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730343844, nanosec=366272265), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.49095172665961334, y=-0.7140894084929732, z=0.1699166592516613, w=-0.46922387799093823)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-3.625, y=74.0625, z=3.375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.8623046875, y=0.06005859375, z=0.13427734375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
6883830300,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730343844, nanosec=387225083), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.4995599615156331, y=-0.699017744561826, z=0.1661944746740463, w=-0.48393536161972567)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-32.125, y=84.375, z=-3.125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=1.1923828125, y=0.41259765625, z=0.54345703125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
6900315681,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730343844, nanosec=403740121), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.5143754886026289, y=-0.6801376892486589, z=0.1523962500048368, w=-0.49960580798542015)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-55.0625, y=160.5625, z=-35.125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=1.03271484375, y=0.580078125, z=0.580078125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
