timestamp,_header,_orientation,_orientation_covariance,_angular_velocity,_angular_velocity_covariance,_linear_acceleration,_linear_acceleration_covariance,_check_fields
20562137189,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731186123, nanosec=723486820), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.6895916970270346, y=0.4444686438087153, z=-0.5060545901974812, w=-0.2661196494103267)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-188.625, y=116.3125, z=-201.875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.73876953125, y=0.59130859375, z=0.28173828125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
20583051329,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731186123, nanosec=744518222), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.7121567665319884, y=0.43829257288877355, z=-0.4622183058747642, w=-0.2951043851715945)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-231.25, y=155.375, z=-178.625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.57177734375, y=0.61767578125, z=0.26171875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
20604195077,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731186123, nanosec=765529758), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.7403006900501449, y=0.4236480410287786, z=-0.412112314223644, w=-0.32037582010662136)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-280.6875, y=191.375, z=-147.1875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.43896484375, y=0.45654296875, z=0.3017578125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
20620455605,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731186123, nanosec=781973115), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.7668334495060112, y=0.4076472945917422, z=-0.3629702741334168, w=-0.33770212321846227)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-261.3125, y=201.5, z=-111.9375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.50244140625, y=0.4453125, z=0.38427734375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
20642737073,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731186123, nanosec=804409729), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.7904486894718482, y=0.39342384775967365, z=-0.31584989329139174, w=-0.34734333192682326)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-227.4375, y=208.8125, z=-83.1875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.5234375, y=0.51416015625, z=0.4404296875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
20663972401,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731186123, nanosec=825473972), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.8117324842452499, y=0.3795897676157011, z=-0.2732020903437656, w=-0.34980365946383396)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-196.875, y=202.5625, z=-46.6875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.54296875, y=0.37158203125, z=0.5107421875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
20680070740,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731186123, nanosec=841756840), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.8294695146626313, y=0.3724373052591152, z=-0.23687793866119736, w=-0.3422858747776333)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-128.75, y=202.375, z=-3.375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.47705078125, y=0.26953125, z=0.55029296875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
20703092876,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731186123, nanosec=864553405), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.8410998512244584, y=0.37733521627500743, z=-0.208932132854958, w=-0.3263687158561088)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-30.875, y=195.625, z=26.875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.4072265625, y=0.22509765625, z=0.49609375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
20723857361,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731186123, nanosec=885473058), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.8482398319035767, y=0.3908849308131615, z=-0.18689719833696133, w=-0.3045777334100056)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=38.125, y=190.625, z=49.8125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.36328125, y=0.22998046875, z=0.45068359375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
20741616372,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731186123, nanosec=903304589), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.8523371944072218, y=0.40852856217183725, z=-0.17005237923363792, w=-0.2787613840488242)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=78.5625, y=177.3125, z=72.875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.27197265625, y=0.40185546875, z=0.58056640625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
20762931785,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731186123, nanosec=924508941), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.8524613478683368, y=0.43221243049231656, z=-0.15705162881750184, w=-0.24867016548873008)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=123.1875, y=173.4375, z=91.5625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.21240234375, y=0.8837890625, z=0.57470703125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
20783885095,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731186123, nanosec=945439445), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.8507745989141676, y=0.4548369546673633, z=-0.14416598053197963, w=-0.22027731741740664)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=115.75, y=165.1875, z=83.0)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.1357421875, y=1.01416015625, z=0.23388671875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
20800464447,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731186123, nanosec=962088780), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.8540807084590866, y=0.46411989617114946, z=-0.12488023508234768, w=-0.19885621011646565)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=22.75, y=164.5, z=50.4375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.0517578125, y=0.876953125, z=0.06982421875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
20822853868,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731186123, nanosec=984481875), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.86037328721496, y=0.4647334143625642, z=-0.1036403122652527, w=-0.18176728499759864)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-29.0625, y=155.75, z=32.8125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.095703125, y=0.71240234375, z=0.2236328125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
20843820394,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731186124, nanosec=5425550), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.8638313403410107, y=0.4684452439141707, z=-0.08728035163482267, w=-0.16351333009069227)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-0.1875, y=135.8125, z=46.625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.09130859375, y=0.70751953125, z=0.2578125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
20860227342,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731186124, nanosec=21902884), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.8653210879020216, y=0.473646867610897, z=-0.07715072688919766, w=-0.1446576129172456)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=20.3125, y=106.8125, z=64.1875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.03369140625, y=0.62890625, z=0.3076171875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
