timestamp,_header,_orientation,_orientation_covariance,_angular_velocity,_angular_velocity_covariance,_linear_acceleration,_linear_acceleration_covariance,_check_fields,time,orientation,angular_velocity,linear_acceleration
36556213781,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731183090, nanosec=792090134), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=0.6540862381050978, y=0.7486955763901763, z=-0.09662360161630923, w=-0.047854013687420364)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=90.0, y=-64.5625, z=66.3125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.5634765625, y=0.712890625, z=-0.4580078125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,36.556213781,"[0.6540862381050978, 0.7486955763901763, -0.09662360161630923, -0.047854013687420364]","[90.0, -64.5625, 66.3125]","[0.5634765625, 0.712890625, -0.4580078125]"
36576961824,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731183090, nanosec=812894700), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=0.6392542545347092, y=0.7600490764314141, z=-0.10803781443009981, w=-0.04480212191621088)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=109.0625, y=-36.375, z=38.5625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.73291015625, y=0.8642578125, z=-0.2705078125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,36.576961824,"[0.6392542545347092, 0.7600490764314141, -0.10803781443009981, -0.04480212191621088]","[109.0625, -36.375, 38.5625]","[0.73291015625, 0.8642578125, -0.2705078125]"
36593692606,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731183090, nanosec=829602613), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=0.6335053712648945, y=0.7636977748594624, z=-0.11853429338052078, w=-0.037232708013448856)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=41.8125, y=-12.75, z=44.375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.46337890625, y=1.0087890625, z=-0.259765625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,36.593692606,"[0.6335053712648945, 0.7636977748594624, -0.11853429338052078, -0.037232708013448856]","[41.8125, -12.75, 44.375]","[0.46337890625, 1.0087890625, -0.259765625]"
36616054684,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731183090, nanosec=852084587), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=0.6314776378594303, y=0.7645359454694785, z=-0.125306745652949, w=-0.03192178664222715)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-8.8125, y=-0.9375, z=42.75)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.193359375, y=1.06982421875, z=-0.59326171875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,36.616054684,"[0.6314776378594303, 0.7645359454694785, -0.125306745652949, -0.03192178664222715]","[-8.8125, -0.9375, 42.75]","[0.193359375, 1.06982421875, -0.59326171875]"
36630517686,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731183090, nanosec=866530334), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=0.6290445624446501, y=0.7659499528544454, z=-0.1297640927379513, w=-0.02801586009723408)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-1.6875, y=0.9375, z=28.125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.17333984375, y=0.89794921875, z=-0.5)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,36.630517686,"[0.6290445624446501, 0.7659499528544454, -0.1297640927379513, -0.02801586009723408]","[-1.6875, 0.9375, 28.125]","[0.17333984375, 0.89794921875, -0.5]"
36653828255,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731183090, nanosec=889710362), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=0.6303934203698446, y=0.7640041094858002, z=-0.13501454743010227, w=-0.025940860152709525)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-21.375, y=-7.5, z=32.6875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.10205078125, y=0.857421875, z=-0.337890625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,36.653828255,"[0.6303934203698446, 0.7640041094858002, -0.13501454743010227, -0.025940860152709525]","[-21.375, -7.5, 32.6875]","[0.10205078125, 0.857421875, -0.337890625]"
36676406050,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731183090, nanosec=912235225), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=0.6344795369229204, y=0.7593001865628792, z=-0.14209411851433945, w=-0.026612128725194157)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-45.125, y=-22.9375, z=40.375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.02783203125, y=0.95703125, z=-0.34521484375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,36.67640605,"[0.6344795369229204, 0.7593001865628792, -0.14209411851433945, -0.026612128725194157]","[-45.125, -22.9375, 40.375]","[0.02783203125, 0.95703125, -0.34521484375]"
36697034734,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731183090, nanosec=933029620), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=0.6371725590085642, y=0.7554636232253088, z=-0.1503968948555515, w=-0.025818947452880797)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-26.8125, y=-26.5, z=33.6875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.2607421875, y=0.84033203125, z=-0.208984375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,36.697034734,"[0.6371725590085642, 0.7554636232253088, -0.1503968948555515, -0.025818947452880797]","[-26.8125, -26.5, 33.6875]","[0.2607421875, 0.84033203125, -0.208984375]"
36719284811,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731183090, nanosec=955255264), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=0.637415806217535, y=0.7543638752314962, z=-0.15509657795640683, w=-0.024109857651625616)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-10.5, y=-9.375, z=22.875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.19970703125, y=0.77783203125, z=-0.26171875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,36.719284811,"[0.637415806217535, 0.7543638752314962, -0.15509657795640683, -0.024109857651625616]","[-10.5, -9.375, 22.875]","[0.19970703125, 0.77783203125, -0.26171875]"
36736056763,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731183090, nanosec=971982177), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=0.626968089612163, y=0.761920041143753, z=-0.1609535487059262, w=-0.021973180710706648)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=65.75, y=-17.375, z=33.0)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.0283203125, y=0.83642578125, z=-0.3251953125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,36.736056763,"[0.626968089612163, 0.761920041143753, -0.1609535487059262, -0.021973180710706648]","[65.75, -17.375, 33.0]","[0.0283203125, 0.83642578125, -0.3251953125]"
