timestamp,_header,_orientation,_orientation_covariance,_angular_velocity,_angular_velocity_covariance,_linear_acceleration,_linear_acceleration_covariance,_check_fields,time,orientation,angular_velocity,linear_acceleration
7710834872,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730347927, nanosec=662868064), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.23064058944259588, y=-0.4380889523733668, z=-0.6621990990876331, w=-0.5624725250867858)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=8.6875, y=7.125, z=-2.625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.79296875, y=0.44921875, z=-0.35400390625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,7.710834872,"[0.23064058944259588, -0.4380889523733668, -0.6621990990876331, -0.5624725250867858]","[8.6875, 7.125, -2.625]","[0.79296875, 0.44921875, -0.35400390625]"
7733237030,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730347927, nanosec=685257569), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.231493230373537, y=-0.4377193377904053, z=-0.6629263032737566, w=-0.5615526529572671)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=4.75, y=5.5625, z=-1.625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.79736328125, y=0.50146484375, z=-0.33837890625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,7.73323703,"[0.231493230373537, -0.4377193377904053, -0.6629263032737566, -0.5615526529572671]","[4.75, 5.5625, -1.625]","[0.79736328125, 0.50146484375, -0.33837890625]"
7760379960,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730347927, nanosec=712411730), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.23137253212380696, y=-0.4375998563249, z=-0.6623198941196394, w=-0.562410415067497)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-7.1875, y=5.75, z=0.5)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.7900390625, y=0.5517578125, z=-0.3134765625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,7.76037996,"[0.23137253212380696, -0.4375998563249, -0.6623198941196394, -0.562410415067497]","[-7.1875, 5.75, 0.5]","[0.7900390625, 0.5517578125, -0.3134765625]"
7770738351,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730347927, nanosec=722831129), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.22966795050037966, y=-0.43754704680765927, z=-0.6611727100107927, w=-0.5644961132548529)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-16.8125, y=3.1875, z=-3.0625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.8095703125, y=0.60009765625, z=-0.30517578125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,7.770738351,"[0.22966795050037966, -0.43754704680765927, -0.6611727100107927, -0.5644961132548529]","[-16.8125, 3.1875, -3.0625]","[0.8095703125, 0.60009765625, -0.30517578125]"
7791807329,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730347927, nanosec=743833582), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.22704688714852822, y=-0.4366380189947771, z=-0.6599007913574966, w=-0.5677392860902176)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-21.6875, y=4.0625, z=-10.0625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.83642578125, y=0.630859375, z=-0.29052734375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,7.791807329,"[0.22704688714852822, -0.4366380189947771, -0.6599007913574966, -0.5677392860902176]","[-21.6875, 4.0625, -10.0625]","[0.83642578125, 0.630859375, -0.29052734375]"
7814335577,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730347927, nanosec=766372497), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.22295736469288763, y=-0.43462343114646945, z=-0.6594118171754607, w=-0.5714617589979488)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-24.0, y=4.0625, z=-19.375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.81787109375, y=0.67333984375, z=-0.31396484375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,7.814335577,"[0.22295736469288763, -0.43462343114646945, -0.6594118171754607, -0.5714617589979488]","[-24.0, 4.0625, -19.375]","[0.81787109375, 0.67333984375, -0.31396484375]"
7838345339,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730347927, nanosec=790387483), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.2170281302494578, y=-0.4321032514528012, z=-0.6603611837174166, w=-0.574550848753767)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-23.6875, y=0.0625, z=-28.6875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.767578125, y=0.677734375, z=-0.37890625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,7.838345339,"[0.2170281302494578, -0.4321032514528012, -0.6603611837174166, -0.574550848753767]","[-23.6875, 0.0625, -28.6875]","[0.767578125, 0.677734375, -0.37890625]"
7858544391,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730347927, nanosec=810599151), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.21184195159350122, y=-0.4307636111630457, z=-0.6615865039681801, w=-0.5760807205678646)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-16.1875, y=-8.1875, z=-26.375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.796875, y=0.60693359375, z=-0.3427734375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,7.858544391,"[0.21184195159350122, -0.4307636111630457, -0.6615865039681801, -0.5760807205678646]","[-16.1875, -8.1875, -26.375]","[0.796875, 0.60693359375, -0.3427734375]"
7873468392,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730347927, nanosec=825540834), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.20860639725259247, y=-0.42868675667121403, z=-0.6614617125288464, w=-0.5789468356752756)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-12.5625, y=-4.25, z=-23.25)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.9140625, y=0.66748046875, z=-0.171875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,7.873468392,"[0.20860639725259247, -0.42868675667121403, -0.6614617125288464, -0.5789468356752756]","[-12.5625, -4.25, -23.25]","[0.9140625, 0.66748046875, -0.171875]"
7895973151,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730347927, nanosec=848036616), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.20598193420606103, y=-0.4236819517802891, z=-0.659325284512023, w=-0.5859652000925606)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-21.1875, y=11.0625, z=-26.9375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=1.00390625, y=0.85302734375, z=-0.021484375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,7.895973151,"[0.20598193420606103, -0.4236819517802891, -0.659325284512023, -0.5859652000925606]","[-21.1875, 11.0625, -26.9375]","[1.00390625, 0.85302734375, -0.021484375]"
