time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.orientation.x,.orientation.y,.orientation.z,.orientation.w,.angular_velocity.x,.angular_velocity.y,.angular_velocity.z,.linear_acceleration.x,.linear_acceleration.y,.linear_acceleration.z
1969/12/31/18:00:06.600000,1,1730343844,101560258,RL_myo,-0.4582737768187319,0.1784752961398471,0.4848253342129978,0.723240008194613,-13.3125,-8.4375,3.0,0.7734375,0.63134765625,0.31689453125
1969/12/31/18:00:06.615000,2,1730343844,116616227,RL_myo,-0.4562603417756555,0.1814664877724446,0.4836054431957884,0.7245841494607098,-13.625,-9.25,-14.8125,0.87890625,0.4189453125,0.49560546875
1969/12/31/18:00:06.638000,3,1730343844,139204964,RL_myo,-0.4536129348329598,0.1811522054069193,0.4829708225690542,0.7267450504650232,-4.8125,0.375,-28.0625,0.796875,0.38525390625,0.47998046875
1969/12/31/18:00:06.661000,4,1730343844,161606588,RL_myo,-0.450577105505749,0.1781067453082871,0.484696937797501,0.7282356334041034,11.1875,1.125,-31.875,0.69921875,0.44384765625,0.47216796875
1969/12/31/18:00:06.675000,5,1730343844,176637152,RL_myo,-0.4500325308834998,0.1750567338361423,0.488486415931188,0.7267784274013065,28.8125,3.0625,-17.1875,0.79345703125,0.49853515625,0.46533203125
1969/12/31/18:00:06.697000,6,1730343844,197721672,RL_myo,-0.4519242330597547,0.1707228632993158,0.4926975161072853,0.7237868119425408,43.0625,11.3125,-9.0625,0.86767578125,0.5361328125,0.5361328125
1969/12/31/18:00:06.713000,7,1730343844,214078968,RL_myo,-0.4521034380539248,0.1627865356135841,0.4980645409099536,0.7218273603922931,53.375,16.375,-27.5625,0.88134765625,0.6103515625,0.60009765625
1969/12/31/18:00:06.735000,8,1730343844,236264589,RL_myo,-0.450394710197062,0.1537531203396665,0.504473814850077,0.7204240092771275,55.8125,15.5625,-42.0,0.93115234375,0.67333984375,0.595703125
1969/12/31/18:00:06.757000,9,1730343844,257683140,RL_myo,-0.4473518627476426,0.140938115852682,0.5118086190665826,0.7197671122281624,60.6875,29.75,-58.8125,1.03466796875,0.85986328125,0.57421875
1969/12/31/18:00:06.772000,10,1730343844,273405030,RL_myo,-0.4485070175164958,0.1248226525341908,0.5109488627695409,0.7226285493165207,29.25,79.0625,-54.375,1.06201171875,0.9296875,0.63818359375
1969/12/31/18:00:06.797000,11,1730343844,297442877,RL_myo,-0.4512304668809921,0.1042474824067002,0.504330765296583,0.7288168544604257,8.5625,114.625,-59.1875,0.796875,0.923828125,0.6123046875
1969/12/31/18:00:06.818000,12,1730343844,318989696,RL_myo,-0.4548576246337152,0.0784342522348797,0.4951429215014355,0.7360612044361207,7.8125,146.5625,-70.9375,0.71240234375,1.01123046875,0.61181640625
1969/12/31/18:00:06.833000,13,1730343844,334105566,RL_myo,-0.4582745963563538,0.0427877586635327,0.4851313920938066,0.7435059747225287,29.0625,189.3125,-99.125,0.56884765625,1.0546875,0.625
1969/12/31/18:00:06.855000,14,1730343844,356569024,RL_myo,-0.452956284009166,0.0018311128581424,0.4709622271142333,0.756982055556081,4.6875,197.6875,-162.4375,0.1923828125,1.15234375,0.61083984375
1969/12/31/18:00:06.885000,15,1730343844,386508069,RL_myo,-0.4387807338295417,-0.0405272509754925,0.4401845392097169,0.7823468418732878,-93.75,216.5625,-229.0625,-0.67724609375,0.66845703125,0.4375
1969/12/31/18:00:06.892000,16,1730343844,393431542,RL_myo,-0.4259164477662609,-0.0863674080810059,0.4156622254640637,0.7989748210461959,-33.4375,219.125,-207.3125,-0.86865234375,0.763671875,0.6826171875
1969/12/31/18:00:06.916000,17,1730343844,416772796,RL_myo,-0.409309252252402,-0.1423976268274461,0.4156570247299221,0.7996362233460661,143.1875,211.5625,-204.75,-0.40087890625,0.67041015625,0.5068359375
