timestamp,_data,_check_fields
15494305434,"array('h', [-2, -2, -4, -2, 1, 0, 1, 0])",False
15494342349,"array('h', [-4, -3, 1, -4, -4, -2, 1, -2])",False
15509464536,"array('h', [5, 7, 4, 1, 1, 4, 3, 5])",False
15509517828,"array('h', [-1, -1, 0, 1, 1, 0, -1, -2])",False
15517172308,"array('h', [1, -4, -7, -1, 1, 2, -1, 0])",False
15517211670,"array('h', [-4, -2, -2, -2, 0, -4, -4, -2])",False
15517761041,"array('h', [0, -1, -1, -8, -7, 3, 3, 0])",False
15517786414,"array('h', [4, 3, -5, 4, 0, -4, -1, 2])",False
15532241591,"array('h', [-8, -10, -10, -26, -2, -6, -3, -4])",False
15532273673,"array('h', [1, 6, 11, 17, 7, 0, -3, -3])",False
15532925306,"array('h', [2, 8, 30, 24, 5, 2, 1, 2])",False
15532945000,"array('h', [1, -4, -27, -33, -16, -2, -1, -4])",False
15540111783,"array('h', [2, -8, -12, 6, 6, 5, 4, 3])",False
15540136744,"array('h', [1, 6, 15, 16, 4, 4, 3, 1])",False
15546397761,"array('h', [-2, -1, 1, 22, 20, 5, 0, 0])",False
15546427502,"array('h', [-6, -3, 19, 21, 1, 4, 1, 0])",False
15562184195,"array('h', [-2, 2, -8, -15, -9, -8, -7, -3])",False
15562210249,"array('h', [-6, -9, -9, -37, -16, -6, -4, -3])",False
15562887481,"array('h', [1, 2, -11, -19, -22, -4, -1, 0])",False
15562906528,"array('h', [3, -1, -8, -8, 11, 3, 2, 3])",False
15592684521,"array('h', [1, -1, 8, 10, 3, -3, -3, 1])",False
15592719084,"array('h', [3, 6, 6, 10, 6, 6, 5, 2])",False
15593206053,"array('h', [-4, -15, -41, -61, -41, -11, -5, -4])",False
15593226522,"array('h', [-1, -2, -3, -9, 25, -3, -2, -1])",False
15599150952,"array('h', [-4, 4, 29, 84, 17, 8, 1, -2])",False
15599177563,"array('h', [4, 7, 17, 27, 15, 4, 2, 2])",False
15599757972,"array('h', [-1, 0, -3, -29, -10, -4, -3, -3])",False
15599774847,"array('h', [3, 3, 10, -16, -15, -1, 2, 3])",False
15637208142,"array('h', [-7, -11, -38, -21, -50, -14, -9, -6])",False
15637236259,"array('h', [-9, -28, -46, -40, 26, -12, -7, -4])",False
15637932818,"array('h', [-18, -14, -7, -40, -27, -6, -6, -10])",False
15637961980,"array('h', [19, 34, 66, 86, 31, 16, 12, 14])",False
15652024478,"array('h', [14, 23, 54, 92, 42, 17, 7, 4])",False
15652058425,"array('h', [7, 0, -6, 81, 56, 17, 6, 8])",False
15652947401,"array('h', [-9, -17, -35, -76, -81, -22, -7, -6])",False
15653024100,"array('h', [-13, -13, -39, -57, -6, -13, -9, -11])",False
15658957666,"array('h', [-1, -5, 7, 69, 6, 7, 3, 1])",False
15659001001,"array('h', [-10, -2, 13, -13, -26, -10, -8, -8])",False
15659506740,"array('h', [3, 0, -38, -24, 14, -4, 0, 3])",False
15659546358,"array('h', [8, 5, -10, -95, -94, -5, 4, 5])",False
15682256322,"array('h', [5, 14, 34, 48, 70, -4, -2, 3])",False
15682289004,"array('h', [-4, -3, 7, 25, 8, 9, -1, -5])",False
15683032294,"array('h', [2, 5, 21, -11, 42, 5, 2, 3])",False
15683063695,"array('h', [-2, -4, -33, -58, -54, 0, 4, 0])",False
15705474102,"array('h', [15, -5, -29, -49, 17, 5, 5, 12])",False
15705505051,"array('h', [-23, -5, 41, 35, -18, -14, -15, -20])",False
15705895757,"array('h', [-1, 14, 43, 37, 5, 0, -4, -5])",False
15705925960,"array('h', [2, -5, -26, -35, 0, 0, 0, 1])",False
15719120600,"array('h', [14, 9, 7, 64, 8, 13, 10, 10])",False
15719147824,"array('h', [-8, -3, -3, -23, 14, -4, -6, -6])",False
15719783278,"array('h', [-3, -12, -36, -36, -58, -11, -2, -1])",False
15719817405,"array('h', [-7, -14, -28, -62, 11, -16, -7, -5])",False
15741521330,"array('h', [5, 19, 49, 32, 63, 28, 10, 3])",False
15741561045,"array('h', [14, 16, 25, 76, 20, 14, 7, 9])",False
15742160766,"array('h', [-3, -9, -13, 0, 10, 3, -3, -5])",False
15742186390,"array('h', [-5, -15, -37, -47, -42, -6, -1, 0])",False
15764557296,"array('h', [-3, -10, -23, -88, -40, -11, -2, -3])",False
15764585044,"array('h', [0, 7, 6, -10, -27, -6, -4, -3])",False
15765388793,"array('h', [7, 8, 38, 63, 27, 14, 5, 4])",False
15765414894,"array('h', [-2, 3, 11, 83, 48, 5, -1, 0])",False
15778806949,"array('h', [-3, -9, -41, -109, -41, -5, -1, -1])",False
15778856094,"array('h', [-8, -7, 31, 78, 44, 4, -4, -3])",False
15779482375,"array('h', [-8, -5, -10, 4, -18, -9, -4, -5])",False
15779516264,"array('h', [1, 3, 4, -52, -28, -6, -3, 0])",False
15801934465,"array('h', [-4, 5, 18, 73, 54, 4, 1, -3])",False
15801993204,"array('h', [10, -4, -33, -47, -15, -2, 5, 5])",False
15809074881,"array('h', [1, -5, -3, -23, 11, -1, -2, -2])",False
15809108076,"array('h', [-2, 0, 18, 74, 26, 4, 1, -1])",False
15824502937,"array('h', [-6, -9, -26, -61, -49, -16, -5, -5])",False
15824572998,"array('h', [4, -4, -33, -81, -44, -10, 3, 5])",False
15825464181,"array('h', [6, 11, 31, 72, 50, 12, 6, 7])",False
15825500380,"array('h', [-1, 5, 26, 59, 30, 9, -3, -2])",False
15838920086,"array('h', [-10, -7, -8, -30, -22, -7, -5, -5])",False
15838949602,"array('h', [5, 4, -7, -14, -9, 1, 2, 5])",False
15839681026,"array('h', [1, -2, -16, -13, 0, -3, 0, 2])",False
15839726215,"array('h', [2, 0, 6, 1, 1, 1, -1, -2])",False
15861483903,"array('h', [-5, -1, 11, 26, -8, -5, -6, -5])",False
15861513447,"array('h', [0, -2, -15, -31, -15, -2, 2, 1])",False
15862145263,"array('h', [1, 0, 0, 13, 5, 3, 0, 2])",False
15862174807,"array('h', [-4, -2, 15, 40, 17, 1, -3, -5])",False
15884774671,"array('h', [-3, -4, -14, -27, -18, -5, -4, -2])",False
15884810137,"array('h', [4, 3, -11, -40, -17, 0, 3, 3])",False
15885428649,"array('h', [1, 3, 12, 19, 11, 3, -1, 1])",False
15885453154,"array('h', [0, 1, 14, 41, 25, 6, 0, 0])",False
15907235337,"array('h', [-3, -1, -9, -37, -19, -5, -1, -3])",False
15907267177,"array('h', [2, -1, -5, -12, -8, 0, 1, 1])",False
15907817375,"array('h', [-1, 0, 2, 13, 11, 0, 1, -1])",False
15907835065,"array('h', [-4, -4, -6, -4, -4, -5, -3, -6])",False
15921569362,"array('h', [-1, 1, 5, -19, -16, -3, -1, 0])",False
15921603328,"array('h', [4, 3, -1, 2, 4, 0, 1, 3])",False
15922307261,"array('h', [2, 1, 2, 15, 8, 3, 0, 0])",False
15922335323,"array('h', [-1, 0, 1, 2, 1, -1, -1, -3])",False
15945981478,"array('h', [-2, -1, -6, -14, -10, -3, -3, -1])",False
15946020134,"array('h', [2, -1, -6, -30, -5, 1, 2, 1])",False
15946648113,"array('h', [0, 2, 5, 24, 8, 4, 1, 0])",False
15946680725,"array('h', [1, 3, 6, 10, 6, 5, 3, 1])",False
15958043123,"array('h', [-2, -1, 2, -9, -5, 1, -2, -2])",False
15958133676,"array('h', [-1, 0, -2, -6, -4, 0, 1, 0])",False
15966590471,"array('h', [0, -3, -5, -7, 1, -1, 1, 0])",False
15966645870,"array('h', [-4, -4, 2, 5, 4, -3, -4, -5])",False
15981558682,"array('h', [1, 0, -2, -3, -4, -4, -1, 2])",False
15981598350,"array('h', [-2, -1, -2, -6, -3, -2, -2, -1])",False
15982134857,"array('h', [-1, 1, 2, 6, 2, 2, -1, -1])",False
15982160957,"array('h', [-1, 1, 2, 6, 4, 1, 1, 0])",False
16004582838,"array('h', [-3, -4, -4, -8, -5, -4, 0, -3])",False
