Timestamp,panda_joint1_position,panda_joint2_position,panda_joint3_position,panda_joint4_position,panda_joint5_position,panda_joint6_position,panda_joint7_position,panda_finger_joint1_position,panda_finger_joint2_position,panda_joint1_velocity,panda_joint2_velocity,panda_joint3_velocity,panda_joint4_velocity,panda_joint5_velocity,panda_joint6_velocity,panda_joint7_velocity,panda_finger_joint1_velocity,panda_finger_joint2_velocity,panda_joint1_effort,panda_joint2_effort,panda_joint3_effort,panda_joint4_effort,panda_joint5_effort,panda_joint6_effort,panda_joint7_effort,panda_finger_joint1_effort,panda_finger_joint2_effort
1729982567.7803185,-0.1822692872041719,-0.1842320706652303,0.3937696500723658,-1.7902769413693704,0.0827839766761794,1.6383866282396145,0.9775750860792544,0.040778998285532,0.040778998285532,0.0001220147854969,-0.0006994908080149,0.0065490972528322,2.691148245565018e-05,0.0022286063611438,0.0008604374542113,0.0006060805530621,0.0,0.0,0.1384877115488052,-21.661806106567383,-2.080625295639038,22.685279846191406,0.932992160320282,2.294584274291992,-0.023806257173419,0.0,0.0
1729982567.813732,-0.182269027664137,-0.1842266484432669,0.3937687048701224,-1.7902823110987602,0.0827831859936098,1.638383324990485,0.9775707868929632,0.040778998285532,0.040778998285532,-0.0001818807663371,0.0013810386134173,8.95641347008016e-05,-0.0082855466166,-0.0001073485816237,-0.0001474902342269,0.0003948275353471,0.0,0.0,0.1384877115488052,-21.737184524536133,-2.080625295639038,22.720985412597656,0.897286593914032,2.324796676635742,-0.0137354563921689,0.0,0.0
1729982567.8470533,-0.1822637353579863,-0.1842268858383488,0.3937659210844058,-1.7902826392726388,0.0827832057100897,1.6383832850986058,0.977562853778402,0.040778998285532,0.040778998285532,0.0002134289326621,0.0010928368899016,-9.404052503868424e-05,-0.002376417426298,8.88475359786078e-05,-0.0003848405053894,-0.0010438496688104,0.0,0.0,0.0631092935800552,-21.737184524536133,-2.040952444076538,22.756690979003903,0.897286593914032,2.324796676635742,0.0576756745576858,0.0,0.0
1729982567.880321,-0.1822669493331909,-0.1842268062357907,0.3937688189249209,-1.7902780673131802,0.0827822330952346,1.6383844040764703,0.97757508624076,0.040778998285532,0.040778998285532,0.0003084467964288,0.0007188426328245,0.0033593271023681,6.157362653226884e-05,-0.0001606189931433,0.0070804593960573,0.00179085099541,0.0,0.0,0.0988148599863052,-21.737184524536133,-2.080625295639038,22.720985412597656,0.906441867351532,2.314725875854492,-0.023806257173419,0.0,0.0
1729982567.913664,-0.1822690250715261,-0.1842289322134861,0.3937718808460233,-1.7902776248040224,0.082784577678974,1.638386641353876,0.9775659890842886,0.040778998285532,0.040778998285532,0.0003524218765623,-0.0002653105407871,0.0012806934742657,0.001441261268174,0.0005597086571251,0.0010243415485467,-0.0021825976375065,0.0,0.0,0.1384877115488052,-21.697511672973636,-2.080625295639038,22.685279846191406,0.888131320476532,2.294584274291992,0.0576756745576858,0.0,0.0
1729982567.9469874,-0.1822663194247469,-0.184224759079281,0.3937656290078303,-1.790275210035842,0.0827822274069117,1.6383810662100822,0.9775705086040412,0.040778998285532,0.040778998285532,0.0005876846788318,0.0010003763523731,-0.0011765365076598,0.0012859380740672,-0.0004333758940732,-0.0001706960743619,0.0005023010372972,0.0,0.0,0.0988148599863052,-21.737184524536133,-2.005246877670288,22.609901428222656,0.906441867351532,2.314725875854492,0.017392473295331,0.0,0.0
1729982567.9803216,-0.1822662756819691,-0.1842245234069986,0.3937708223294073,-1.7902822817530308,0.0827853865365281,1.6383832850985798,0.9775773198360428,0.0407786704599857,0.0407786704599857,0.0006325244568372,0.0008139739391648,0.0002005450674963,0.0017029418686027,-0.0002002380070057,-0.000341002369523,0.0031310494454893,0.0,0.0,0.0988148599863052,-21.737184524536133,-2.080625295639038,22.720985412597656,0.906441867351532,2.324796676635742,-0.0439478605985641,0.0,0.0
1729982568.0136626,-0.1822690607137894,-0.1842321756634525,0.3937659211299895,-1.7902777032523514,0.0827815259216159,1.6383844040197098,0.977577319830061,0.0407786704599857,0.0407786704599857,-0.0003752368934556,-0.0011246594287612,-0.0047928906778605,0.0021478597763126,-0.001000316260792,9.358881392076463e-05,0.0076918609553776,0.0,0.0,0.1384877115488052,-21.661806106567383,-2.040952444076538,22.685279846191406,0.915597140789032,2.314725875854492,-0.0439478605985641,0.0,0.0
1729982568.0470097,-0.1822690247480981,-0.1842243015475726,0.393768705316587,-1.7902798541427485,0.0827832050058576,1.6383844040764703,0.9775701553365108,0.0407786704599857,0.0407786704599857,-0.0004550177921555,0.0013544776087757,0.0009235924975135,0.0006517295056271,0.0001820146782364,0.0001359560186422,-0.0011029192496904,0.0,0.0,0.1384877115488052,-21.772890090942383,-2.080625295639038,22.685279846191406,0.897286593914032,2.314725875854492,0.017392473295331,0.0,0.0
1729982568.08032,-0.1822690247515076,-0.1842261760212748,0.3937666297656603,-1.790278315502916,0.0827812231736386,1.6383865046633268,0.977569389625512,0.0407786704599857,0.0407786704599857,-0.0003916105484615,8.570793210194909e-06,0.0001054627210633,9.407854906347062e-05,-0.0006549003933376,0.0008646516151976,-0.0010280528650348,0.0,0.0,0.1384877115488052,-21.737184524536133,-2.040952444076538,22.720985412597656,0.915597140789032,2.294584274291992,0.027463274076581,0.0,0.0
1729982568.1136403,-0.1822715334261225,-0.1842296700100976,0.3937714560937111,-1.79027769583232,0.0827842222645552,1.6383854032817946,0.977572746541604,0.0407786704599857,0.0407786704599857,-0.0011818887474622,-0.0002723535421136,0.0011449137563795,-0.0007156872002395,0.0004327394271372,0.0025573869457195,0.0004094081979454,0.0,0.0,0.1741932779550552,-21.697511672973636,-2.116330862045288,22.645606994628903,0.888131320476532,2.304655075073242,-0.0027491282671689,0.0,0.0
