timestamp,_header,_orientation,_orientation_covariance,_angular_velocity,_angular_velocity_covariance,_linear_acceleration,_linear_acceleration_covariance,_check_fields
1731183802175772105,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731183802, nanosec=175505972), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.6963297464877565, y=-0.46794286671238755, z=-0.12475221332465372, w=-0.5297086396500341)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-9.4375, y=1.6875, z=2.0)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.31689453125, y=0.72021484375, z=0.5029296875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1731183802191334201,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731183802, nanosec=190756290), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.6969766323122161, y=-0.46646168132769417, z=-0.12364926944523202, w=-0.5304224090565209)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-10.8125, y=1.6875, z=1.9375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.31494140625, y=0.7158203125, z=0.5048828125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1731183802212270124,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731183802, nanosec=211837068), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.6975264317028802, y=-0.4649972773772197, z=-0.12291698603986356, w=-0.5311551785029457)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-8.875, y=2.3125, z=1.9375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.29296875, y=0.71484375, z=0.5126953125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1731183802228688610,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731183802, nanosec=228260621), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.6979630645039598, y=-0.46366084304272326, z=-0.12255245133997476, w=-0.5318336957054483)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-5.875, y=3.0625, z=1.9375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.283203125, y=0.70361328125, z=0.52783203125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1731183802258937903,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731183802, nanosec=258258538), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.698202173473132, y=-0.4626199715844703, z=-0.1224905386504, w=-0.5324401889317835)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-3.5625, y=2.4375, z=2.375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.26513671875, y=0.70458984375, z=0.52880859375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1731183802273813466,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731183802, nanosec=273177070), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.6982153841427269, y=-0.46207942948816305, z=-0.12255388910477234, w=-0.5328774929152228)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-1.4375, y=1.25, z=3.0625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.2587890625, y=0.70751953125, z=0.513671875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1731183802288575400,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731183802, nanosec=288041494), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.6980040794329029, y=-0.46187766662133506, z=-0.12248790656831653, w=-0.5333442030396204)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.0, y=0.5, z=3.9375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.26904296875, y=0.71337890625, z=0.51123046875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1731183802311143986,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731183802, nanosec=310698280), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.6975345705749646, y=-0.46195110374327647, z=-0.12243016436900682, w=-0.5339078155035253)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.8125, y=0.6875, z=4.75)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.28173828125, y=0.71923828125, z=0.50146484375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1731183802331894838,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731183802, nanosec=331552244), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.6968995655955497, y=-0.4621178308686839, z=-0.12230376823307483, w=-0.5346212623361953)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=1.1875, y=1.4375, z=5.4375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.29541015625, y=0.71923828125, z=0.50048828125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1731183802348722447,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731183802, nanosec=348199411), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.6962293889096965, y=-0.462240654944078, z=-0.12218191064141064, w=-0.5354155354930548)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=1.0625, y=1.8125, z=5.6875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.30078125, y=0.7158203125, z=0.49560546875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1731183802370845770,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731183802, nanosec=370513992), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.695588423562784, y=-0.46232186614794146, z=-0.12194311400179367, w=-0.5362323321420216)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.9375, y=1.8125, z=5.1875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.31396484375, y=0.7099609375, z=0.50146484375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
