timestamp,_header,_orientation,_orientation_covariance,_angular_velocity,_angular_velocity_covariance,_linear_acceleration,_linear_acceleration_covariance,_check_fields
7843632652,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730347375, nanosec=960849855), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.5753089033331661, y=0.05163498113938665, z=0.4681937828844385, w=0.6686913160320569)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-42.9375, y=-14.1875, z=-8.0)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.6318359375, y=0.46875, z=0.57763671875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
7860237962,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730347375, nanosec=977398257), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.5742781667380744, y=0.054199066007376985, z=0.4661852096445331, w=0.6707744768255327)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-12.0625, y=-7.375, z=-12.5)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.6123046875, y=0.35302734375, z=0.60595703125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
7883036363,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730347376, nanosec=239767), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.5728278327430647, y=0.05224726956079525, z=0.4671125630242594, w=0.6715239015278848)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=12.125, y=-0.6875, z=-17.125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.59423828125, y=0.4736328125, z=0.57958984375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
7903644274,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730347376, nanosec=20802823), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.5702597478736372, y=0.04876779819662166, z=0.4688788807840395, w=0.6727392637336219)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=12.75, y=0.5625, z=-21.375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.55322265625, y=0.58251953125, z=0.52978515625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
7920110116,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730347376, nanosec=37312647), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.5681301534251659, y=0.045594459025418886, z=0.47010511835846885, w=0.6739068568937749)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=12.625, y=-0.0625, z=-19.0625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.544921875, y=0.576171875, z=0.57275390625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
7942503098,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730347376, nanosec=59718130), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.567336523377768, y=0.040894617607649765, z=0.4729737191666836, w=0.6728690515025836)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=32.375, y=1.75, z=-12.375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.55810546875, y=0.58251953125, z=0.62841796875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
7964873001,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730347376, nanosec=82262818), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.5680196754656062, y=0.03253325671858673, z=0.47872107400351915, w=0.6686713458763932)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=65.3125, y=11.1875, z=-9.0)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.6279296875, y=0.61083984375, z=0.6533203125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
7979931319,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730347376, nanosec=97247225), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.5705710286050638, y=0.01861619209719132, z=0.48573002199819193, w=0.6619429616198029)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=97.625, y=35.0, z=-14.0625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.7919921875, y=0.70458984375, z=0.75048828125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
8002838109,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730347376, nanosec=120032253), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.5740989317274124, y=-0.003723159136229232, z=0.4948139527444325, w=0.6523463089839021)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=135.9375, y=64.25, z=-20.375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.94091796875, y=0.89208984375, z=0.8173828125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
8023713481,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730347376, nanosec=140815825), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.581126162805014, y=-0.02948051009713494, z=0.49952069282598827, w=0.6417961980773786)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=132.25, y=101.3125, z=-12.3125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.8388671875, y=0.990234375, z=0.75048828125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
