timestamp,_data,_check_fields,time,_data_parsed
20812629012,"array('h', [1, 9, -6, -6, 0, -16, -23, -6])",False,20.812629012,"[1, 9, -6, -6, 0, -16, -23, -6]"
20835216524,"array('h', [6, -2, 0, 50, 19, -4, 2, 5])",False,20.835216524,"[6, -2, 0, 50, 19, -4, 2, 5]"
20856702816,"array('h', [5, 12, 57, 54, 14, 9, 2, -1])",False,20.856702816,"[5, 12, 57, 54, 14, 9, 2, -1]"
20879325162,"array('h', [-6, -7, -22, -3, -1, 0, 3, 5])",False,20.879325162,"[-6, -7, -22, -3, -1, 0, 3, 5]"
20895061959,"array('h', [2, 12, 41, 18, 1, -6, -1, -3])",False,20.895061959,"[2, 12, 41, 18, 1, -6, -1, -3]"
20910037720,"array('h', [-9, -17, -24, -30, -10, 13, 2, -6])",False,20.91003772,"[-9, -17, -24, -30, -10, 13, 2, -6]"
20939222979,"array('h', [-4, -12, -26, -24, -16, 4, -11, -19])",False,20.939222979,"[-4, -12, -26, -24, -16, 4, -11, -19]"
20955117524,"array('h', [-5, 1, 7, -6, -1, -8, 0, 0])",False,20.955117524,"[-5, 1, 7, -6, -1, -8, 0, 0]"
20970262390,"array('h', [0, 5, 3, -1, 0, -1, 0, 1])",False,20.97026239,"[0, 5, 3, -1, 0, -1, 0, 1]"
20992514526,"array('h', [-2, 0, 4, 1, 0, 3, 1, -1])",False,20.992514526,"[-2, 0, 4, 1, 0, 3, 1, -1]"
21022030230,"array('h', [-5, -4, -7, -5, -1, 2, -1, -6])",False,21.02203023,"[-5, -4, -7, -5, -1, 2, -1, -6]"
21030305784,"array('h', [-3, -2, -7, -6, 1, -6, -4, -1])",False,21.030305784,"[-3, -2, -7, -6, 1, -6, -4, -1]"
21061215691,"array('h', [-4, 2, -6, -3, 4, 0, 0, 3])",False,21.061215691,"[-4, 2, -6, -3, 4, 0, 0, 3]"
21090967019,"array('h', [6, -3, 2, -4, -1, 17, 5, 7])",False,21.090967019,"[6, -3, 2, -4, -1, 17, 5, 7]"
21091776597,"array('h', [6, 3, 1, 2, -2, 23, 16, -28])",False,21.091776597,"[6, 3, 1, 2, -2, 23, 16, -28]"
21134247925,"array('h', [-26, -11, -5, -3, -3, -2, 3, -9])",False,21.134247925,"[-26, -11, -5, -3, -3, -2, 3, -9]"
21141748862,"array('h', [-1, -4, -2, 0, 0, 11, 8, 14])",False,21.141748862,"[-1, -4, -2, 0, 0, 11, 8, 14]"
21158426750,"array('h', [10, 1, -4, -2, -3, -22, -11, 18])",False,21.15842675,"[10, 1, -4, -2, -3, -22, -11, 18]"
21172623836,"array('h', [-6, -1, -2, -2, -2, -6, 4, -4])",False,21.172623836,"[-6, -1, -2, -2, -2, -6, 4, -4]"
21195233520,"array('h', [-20, -7, -7, -5, -2, 1, -12, -19])",False,21.19523352,"[-20, -7, -7, -5, -2, 1, -12, -19]"
