timestamp,_data,_check_fields
7453597993.0,"array('h', [1.2080298371668419, 2.3588805072093284, 4.049463950489143, 2.8200613302133273, 1.6428372701998644, 1.362402118632128, 1.6017927994626537, 2.1448179226823942])",False
7473676552.106383,"array('h', [1.2993536979838392, 3.177800562445577, 5.627800421405277, 3.666028322680345, 1.5898521543004187, 0.8526907563428705, 1.4122402320887164, 2.2846388501150345])",False
7493755111.212766,"array('h', [1.3049556310969672, 3.099591691647246, 4.431295082285375, 3.010490331907859, 1.3604376383322498, 0.7142070690212204, 1.0886981959954245, 1.395043696673462])",False
7513833670.319149,"array('h', [1.1422660093743702, 2.8466693889234733, 4.269777147426257, 3.6007201588349735, 1.6760086010726776, 0.774917939816893, 1.1950152010282191, 1.257874045276926])",False
7533912229.425532,"array('h', [1.3069216979026963, 3.254043830884105, 4.535591097259849, 3.628766164476647, 1.517127357993743, 0.9289858180880868, 1.0952844013412182, 1.0515117781890673])",False
7553990788.531915,"array('h', [1.2335906696161814, 3.0108563615723964, 5.194616595078002, 4.210405432596171, 1.8039940116979016, 1.1008999758306512, 1.1654208280050133, 1.113527525374017])",False
7574069347.638298,"array('h', [1.497753376859677, 3.514050378750915, 6.897956971675479, 6.883402381343332, 2.928747372784025, 1.430043443473003, 1.270244648827583, 1.1290908103107657])",False
7594147906.74468,"array('h', [1.7268135220005314, 3.77884640450326, 7.822183496240012, 8.835449493730682, 3.5866342038620624, 1.6813683727764068, 1.468703156902569, 1.4784280045415454])",False
7614226465.851064,"array('h', [2.115623373861433, 4.525816634515283, 10.11864891368968, 11.638462111737017, 4.619140807490873, 2.0798609630001583, 1.770514395602407, 1.811461738925175])",False
7634305024.957447,"array('h', [2.7343416509016834, 5.769424709058975, 12.68772347185683, 13.669711787126703, 5.025129191987, 2.2201764572587352, 2.137456710987629, 2.2341611164646067])",False
7654383584.063829,"array('h', [2.9340679378706227, 5.922110496342734, 12.627840336075845, 14.344888382818635, 5.056484483248109, 2.302376551926154, 2.206280678075592, 2.25933672495744])",False
7674462143.170213,"array('h', [2.9657845418952786, 5.640704699444483, 12.706346470258284, 13.930826529148664, 4.94716698433642, 2.3089866991173644, 2.400846078366187, 2.474011630536959])",False
7694540702.276596,"array('h', [2.8529294988053606, 5.612458114109614, 12.486773232108217, 13.601305138112895, 4.829999334092661, 2.323500789267395, 2.4782574615978024, 2.4571086530033837])",False
7714619261.382978,"array('h', [2.937443151344017, 5.508085055600916, 12.307464917599738, 13.819011470712912, 4.939712156949804, 2.345344103187932, 2.4463488511474276, 2.5135164445796843])",False
7734697820.489362,"array('h', [3.097846194906396, 6.884694430618963, 13.471484683907327, 14.695446290447308, 5.0936670014647705, 2.4631117117067243, 2.6863159591997423, 2.741465987915648])",False
7754776379.595745,"array('h', [3.671930724061614, 9.098223046366662, 14.561771160903263, 14.977138842706783, 5.235393821382106, 2.6137589555152965, 2.8832588156816867, 3.0544309638320923])",False
7774854938.702127,"array('h', [4.038410477266621, 11.958784391596666, 16.01182714477298, 15.002800697972683, 5.296836762269974, 2.7784956459486176, 2.962135716045274, 3.105072278175446])",False
7794933497.808511,"array('h', [4.432048735065453, 12.881504898663408, 16.734462829589916, 15.453695117822146, 5.571725868726835, 2.926281241738057, 3.3646978387583606, 3.5623414528878996])",False
7815012056.914893,"array('h', [4.395686976050538, 13.663888088602521, 16.447211641100726, 14.58050700457452, 5.149960855425079, 2.848440069431686, 3.522132045277592, 3.760041799294794])",False
7835090616.021276,"array('h', [5.077186156233115, 14.158655968357756, 15.737279267756332, 13.126339231123348, 4.77290444725825, 2.7465281013581526, 3.478431270515829, 3.7340068118541065])",False
7855169175.12766,"array('h', [5.983330730841902, 14.468403907996105, 15.016499321844037, 11.580489642563531, 4.374287150279572, 2.6823203655986725, 3.604954225030857, 4.122435392138367])",False
7875247734.234042,"array('h', [7.674293833334479, 14.123963159580082, 12.671854940546057, 9.190597523048119, 3.7027060679574335, 2.499324159035872, 3.9135546854163255, 5.529153164263555])",False
7895326293.3404255,"array('h', [8.903804087901408, 13.895114417997043, 11.366833036603692, 7.367612358928086, 3.405025276017026, 2.408928702867092, 3.855905307229585, 5.988419431827867])",False
7915404852.446809,"array('h', [10.017670096982387, 14.408773327695732, 11.1516720248733, 6.468603255888326, 3.2382107824236552, 2.435920166157654, 4.086503975546032, 6.601594935976346])",False
7935483411.553191,"array('h', [11.177977409803141, 15.031540707281037, 10.431839341781458, 5.979154499502215, 3.153428664315786, 2.728596206414022, 4.456917473110858, 7.054036078172222])",False
7955561970.6595745,"array('h', [13.096714023922232, 15.872416794618962, 10.220742899268547, 5.270845724763561, 3.0617358710060802, 3.093489637922441, 6.868396979401493, 8.279604058253614])",False
7975640529.765958,"array('h', [15.254049554060787, 16.69711149881973, 9.72045114867422, 4.740534880456843, 3.186586737114031, 3.830316492636572, 8.220015935650625, 9.66091161862562])",False
7995719088.87234,"array('h', [16.60391239217671, 16.119335887005768, 8.886701746905512, 4.277762990995635, 3.229845898024962, 4.386777455899491, 9.076994739607567, 10.088055210257052])",False
8015797647.978724,"array('h', [17.800020234736124, 14.21870652161504, 7.9537874804543, 4.371741358943205, 3.443680832467498, 5.426760125886334, 10.613377261712175, 12.200530386136698])",False
8035876207.085106,"array('h', [18.37415452272419, 13.26494524096868, 6.96637944912687, 4.023372172684492, 3.391258779909904, 6.6675525623685505, 10.561829468638436, 13.37826660430293])",False
8055954766.191489,"array('h', [20.005842486034755, 13.54791784829068, 6.802599898995641, 4.040657290553247, 3.785517194513183, 8.950272597700598, 12.634724243896034, 14.907180381419021])",False
8076033325.297873,"array('h', [21.69752207000826, 13.07563287132294, 6.591600958158518, 4.281095514324324, 4.384386833364552, 11.256003169079621, 14.354054434036298, 17.543315123271896])",False
8096111884.404255,"array('h', [22.731558218573987, 13.398422673209396, 6.426610913659393, 4.219429078823786, 4.423520018794567, 12.090633460172437, 15.872936700310493, 19.916243017190208])",False
8116190443.510638,"array('h', [22.996675394699903, 13.954297178539964, 6.431302886643418, 3.9768924590011605, 4.564455387065834, 13.026169972962272, 17.678004241551534, 20.07521131737124])",False
8136269002.617022,"array('h', [21.80408945953132, 14.959157732206991, 6.734094245072825, 4.263348061038244, 4.716792804842034, 14.496961607075967, 18.15027309296131, 20.115748177787257])",False
8156347561.723404,"array('h', [22.814246658208656, 16.54417031892083, 7.023023576952618, 4.413440507398929, 4.9603701127570305, 15.879448721382946, 19.879099831449455, 21.97734556711605])",False
8176426120.829787,"array('h', [24.30890705241562, 17.63122179731483, 7.137397959608444, 4.5428084519895915, 5.1411043677675154, 17.73181719334537, 20.848753202005934, 23.704058999188657])",False
8196504679.936171,"array('h', [24.65546422898008, 17.763203218592416, 7.588476929100856, 4.804925477931188, 5.343178817596824, 18.55414276612846, 19.69550943598606, 24.581460895111018])",False
