timestamp,_header,_orientation,_orientation_covariance,_angular_velocity,_angular_velocity_covariance,_linear_acceleration,_linear_acceleration_covariance,_check_fields
1730345439120659076,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730345439, nanosec=118910800), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.32147692305431924, y=0.1433737027253837, z=0.4233461056208008, w=0.834790179725446)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-5.625, y=0.8125, z=-5.4375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.47314453125, y=0.57275390625, z=0.55419921875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1730345439139000056,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730345439, nanosec=138690523), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.3208100954807359, y=0.143192633941744, z=0.4230469504902931, w=0.8352293277318094)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-2.75, y=0.125, z=-4.25)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.4697265625, y=0.57080078125, z=0.5556640625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1730345439161485485,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730345439, nanosec=161243739), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.3203914920422509, y=0.14289130936767183, z=0.42318045614953814, w=0.8353739683921216)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-0.3125, y=0.3125, z=-2.6875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.46875, y=0.57666015625, z=0.546875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1730345439179444375,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730345439, nanosec=179191370), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.3201992711043513, y=0.14258206200910498, z=0.42371775448082477, w=0.8352281406389522)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=2.0625, y=0.1875, z=-1.1875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.4697265625, y=0.58642578125, z=0.54736328125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1730345439199134553,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730345439, nanosec=198776130), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.32026412423570744, y=0.14252272347824982, z=0.42415006657402915, w=0.8349939431188256)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=1.875, y=0.1875, z=0.25)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.47607421875, y=0.58447265625, z=0.54150390625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1730345439221473757,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730345439, nanosec=221217805), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.32043314682066876, y=0.14257749161392042, z=0.42443659104589154, w=0.8347741236316737)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.6875, y=0.0625, z=1.4375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.47607421875, y=0.5859375, z=0.54296875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1730345439246927685,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730345439, nanosec=246646874), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.32068479471954736, y=0.14276393887495648, z=0.42438549251713226, w=0.8346715964579007)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-0.75, y=0.0625, z=2.125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.47607421875, y=0.576171875, z=0.54296875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1730345439258956786,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730345439, nanosec=258742820), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.32105440107814975, y=0.1431316674008101, z=0.424084786823381, w=0.8346193688864295)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-2.0, y=0.25, z=2.4375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.478515625, y=0.56884765625, z=0.55322265625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1730345439281462362,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730345439, nanosec=281251284), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.32135634262729407, y=0.14343540459147977, z=0.42340910708557244, w=0.8347940547224123)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-3.4375, y=0.8125, z=2.0625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.47998046875, y=0.56005859375, z=0.55419921875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1730345439299405582,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730345439, nanosec=299187639), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.321666756971018, y=0.14374292460469587, z=0.42243939753252663, w=0.8351128214188743)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-5.0625, y=1.1875, z=1.75)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.4765625, y=0.5556640625, z=0.56103515625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
