panda_joint1_position,panda_joint2_position,panda_joint3_position,panda_joint4_position,panda_joint5_position,panda_joint6_position,panda_joint7_position,panda_finger_joint1_position,panda_finger_joint2_position,Timestamp
-0.00022718129000093277,-0.7848660076259375,-0.0010350794223166527,-2.356018682515751,0.003013078137972983,1.5669323778590107,0.7941498811513965,0.04047331731419549,0.04047331731419549,1730278453.8325877
-0.00022775932170706687,-0.7848690994331081,-0.0010336189545348267,-2.3560199182803525,0.0030149759464449424,1.566931107708241,0.7941482231834853,0.040473567325682004,0.040473567325682004,1730278453.913108
-0.00023016252784044435,-0.7848691663689049,-0.001033635523166069,-2.3560183048274226,0.00301711236967934,1.5669307304399125,0.794146452783993,0.04047345167000351,0.04047345167000351,1730278453.9936283
-0.00023014017851827426,-0.7848679697579901,-0.001032744909585482,-2.35601924938063,0.0030156338677092423,1.5669316830500668,0.7941507092255115,0.040473298832624106,0.040473298832624106,1730278454.0741487
-0.0002293863827535423,-0.7848678347301118,-0.0010356924269227217,-2.3560208634157074,0.0030154641106549087,1.566930794478838,0.7941495753089743,0.04047343774132603,0.04047343774132603,1730278454.1546688
-0.00022905409893358723,-0.7848720211260336,-0.0010283823107076105,-2.356015530214329,0.0030175971224069304,1.566930951358342,0.7941517696706957,0.040473068832868386,0.040473068832868386,1730278454.2351892
-0.00023519822614259626,-0.7848655342779701,-0.0010425816608025744,-2.356021225181066,0.003010008327452823,1.5669323547242022,0.794140816428976,0.04047332602808695,0.04047332602808695,1730278454.3157094
-0.00021150530994997518,-0.7848746000649558,-0.0010043303608705811,-2.356007341141801,0.0030325014263124033,1.5669260514240508,0.7941777881997462,0.04047351896040941,0.04047351896040941,1730278454.3962297
-0.00027900805855613284,-0.7848469503065985,-0.0011046839204541488,-2.3560621581785903,0.0029796703448352864,1.5669390133139827,0.7940949050014257,0.0404735191984911,0.0404735191984911,1730278454.47675
2.0584996784914217e-05,-0.7849730927551352,-0.0006063823208376487,-2.355813386664394,0.003269261345826403,1.566862175581772,0.7945687690678667,0.040473410579586075,0.040473410579586075,1730278454.5572703
0.0011836458300086158,-0.7847204696677049,0.0030556210494859337,-2.355590930696047,0.006051986943279838,1.5660333624499339,0.7997494518794166,0.04047356433084464,0.04047356433084464,1730278454.6377904
