panda_joint1_position,panda_joint2_position,panda_joint3_position,panda_joint4_position,panda_joint5_position,panda_joint6_position,panda_joint7_position,panda_finger_joint1_position,panda_finger_joint2_position,Timestamp
-0.00020896790871537902,-0.784433773342551,-0.0006551240809835793,-2.3563295928178554,0.002099520303989388,1.5677483564230952,0.7921826077841926,0.04077932342586743,0.04077932342586743,1729983172.6399531
-0.00020781485202280765,-0.784435032333443,-0.0006540665509289734,-2.3563330155861317,0.002100676730127187,1.5677460967466539,0.792188286195666,0.04077846361476092,0.04077846361476092,1729983172.701864
-0.00020680837047912367,-0.7844330148052233,-0.0006523328319835029,-2.3563305761953672,0.0021044583843481597,1.5677441442725226,0.7921888861102635,0.04077884828191752,0.04077884828191752,1729983172.7637746
-0.00021248940028710758,-0.7844333711177194,-0.0006617238271787815,-2.3563331430841346,0.002096857277128609,1.5677452074833371,0.7921796718948394,0.040778680206220524,0.040778680206220524,1729983172.8256855
-0.00019164198872465775,-0.7844367143498631,-0.0006219559705221241,-2.356322531781993,0.002119808058413404,1.5677403134002565,0.7922162804624807,0.0407790019749901,0.0407790019749901,1729983172.8875964
-0.0002631223992469388,-0.7844187674313174,-0.000757970708082577,-2.3563672203075363,0.00204642556112022,1.5677491525672096,0.7920997582247276,0.04077915231395796,0.04077915231395796,1729983172.949507
4.0132268167179246e-05,-0.7845044295942905,-0.00016889807631362963,-2.356167753973038,0.002380270330439764,1.5676960301338563,0.7926469222013931,0.040778782954316445,0.040778782954316445,1729983173.0114179
-1.178138671445732e-05,-0.7842602533108861,0.0002793479482944037,-2.3563873894696354,0.003147605871661824,1.567242698916533,0.7942865727472284,0.04077903356175854,0.04077903356175854,1729983173.0733287
0.016043882081538924,-0.787426996348872,0.035814597386750774,-2.3469496218295385,0.027416137519181292,1.560542193583214,0.8367529183085527,0.04077898840386486,0.04077898840386486,1729983173.1352394
0.03944793194687387,-0.7940918622492004,0.085113164286925,-2.330934861434581,0.06211440073797395,1.5495095329375344,0.8988086051747132,0.04077899759889572,0.04077899759889572,1729983173.1971502
0.061575463952835176,-0.800679786350861,0.13200686797824213,-2.316034120809315,0.09564846887583049,1.5387373446169479,0.9586370454167863,0.040779009140306716,0.040779009140306716,1729983173.259061
0.08385385582567062,-0.806814210734415,0.17926402693270446,-2.3007902112633314,0.1296387055304885,1.527548621670068,1.0190555222050128,0.04077887336584113,0.04077887336584113,1729983173.3209717
0.10615346274905829,-0.8138016479868708,0.22653762228191393,-2.2854614423054236,0.16338364356184948,1.5170452726697894,1.0798029853024942,0.04077862225538445,0.04077862225538445,1729983173.3828826
0.1284133093008053,-0.819804699832926,0.2738136095378121,-2.2703859465162886,0.19720660390022166,1.5062334653576916,1.1404605641593144,0.04077891511672548,0.04077891511672548,1729983173.4447935
0.15068946782079812,-0.8270038120567903,0.32126721873200614,-2.254932056373552,0.2310419788519993,1.495394356100011,1.2012697285911553,0.04077873825529202,0.04077873825529202,1729983173.506704
0.17287464196153257,-0.8330710591693413,0.36860459718497207,-2.2399035368306794,0.26463029032253976,1.4847307409747659,1.2619447265376473,0.040778818689271454,0.040778818689271454,1729983173.568615
0.195144322613161,-0.8400504562616529,0.41576447334280126,-2.2245174310878975,0.29849524912209763,1.4738010529884704,1.322466073853219,0.040778871293075745,0.040778871293075745,1729983173.6305258
0.21741383577545417,-0.8459958916698055,0.4631117633556789,-2.209465425533282,0.33216969309232774,1.4633368680926087,1.3831687918676825,0.04077948801316736,0.04077948801316736,1729983173.6924365
0.2396274546498203,-0.8530313222072322,0.5104709812163123,-2.1942368711794673,0.36619149192330136,1.452101700415652,1.4441804246454957,0.040779195543642115,0.040779195543642115,1729983173.7543473
0.2619835305453083,-0.8592060796071518,0.5577693970657263,-2.1789044106317172,0.3999289953998096,1.4417657689320353,1.5049220431709394,0.04077876997011011,0.04077876997011011,1729983173.8162582
0.2842100721347702,-0.8661335422010552,0.6050975620158305,-2.1637555930463073,0.43371114845343367,1.4308343910978603,1.5652783353365864,0.04077905386202286,0.04077905386202286,1729983173.8781688
0.3065517139029392,-0.8720944072701324,0.652565842057488,-2.148483327128014,0.4677148358423066,1.4202390616889378,1.6266045431617266,0.04077912918212773,0.04077912918212773,1729983173.9400797
0.32614274579005137,-0.8794748328506231,0.6927102283580648,-2.1357601152492083,0.49508428582999164,1.4109887997947443,1.6756554917067075,0.040779217019869994,0.040779217019869994,1729983174.0019906
0.3282966453819748,-0.8810653493311535,0.6971337292675445,-2.1347029482547786,0.4969561625931728,1.4102273168279231,1.6792842021166696,0.040778816911903944,0.040778816911903944,1729983174.0639012
0.3282787860571671,-0.8809146348153275,0.6972774566101578,-2.1348033690100943,0.4971331382660097,1.4101913495486662,1.679533904045218,0.040779052033583944,0.040779052033583944,1729983174.125812
0.32828154469271204,-0.8809481422140917,0.6972644206633942,-2.134809377637443,0.4970876910224221,1.4102079851242442,1.679450763232808,0.0407791603907791,0.0407791603907791,1729983174.187723
0.3282865947246123,-0.8809459240101998,0.6972795351162406,-2.134813306961214,0.4971073674275594,1.4102027346323553,1.6794669876084352,0.04077897768282457,0.04077897768282457,1729983174.2496336
0.3282843716619152,-0.8809441680600423,0.6972728592450391,-2.1348209219606726,0.4970995228420678,1.4102075637970823,1.6794558039176006,0.0407789536402937,0.0407789536402937,1729983174.3115444
0.32828532299046026,-0.8809425931002017,0.6972731741926986,-2.1348247023744404,0.4971025347748962,1.4102086656362198,1.6794553994970536,0.04077876130607256,0.04077876130607256,1729983174.3734553
0.3282863529084725,-0.8809435886734333,0.6972735471186826,-2.134832137589383,0.4971009658988358,1.41020810722965,1.679453755171382,0.04077876563523913,0.04077876563523913,1729983174.435366
