timestamp,_header,_orientation,_orientation_covariance,_angular_velocity,_angular_velocity_covariance,_linear_acceleration,_linear_acceleration_covariance,_check_fields
42438178770,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730346097, nanosec=146990487), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.20356360055884012, y=0.7099395016791212, z=0.22279074723831077, w=0.6363269972491479)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=79.3125, y=2.5625, z=-26.25)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.921875, y=0.501953125, z=0.02880859375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
42447058718,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730346097, nanosec=155916192), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.19635880006190454, y=0.7100534414423797, z=0.2335308576427873, w=0.6346106447757605)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=74.125, y=8.75, z=-22.3125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.88623046875, y=0.57666015625, z=-0.03564453125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
42467964445,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730346097, nanosec=176873619), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.1903789820146145, y=0.7099384225110552, z=0.24372660313701688, w=0.6327247603602096)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=63.6875, y=14.0, z=-16.75)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.7919921875, y=0.662109375, z=-0.150390625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
42484730397,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730346097, nanosec=193500104), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.18543093480659747, y=0.7098623343649534, z=0.2514731571439044, w=0.6312464541704512)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=48.5625, y=11.25, z=-15.4375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.8173828125, y=0.591796875, z=-0.1689453125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
42507084335,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730346097, nanosec=215920751), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.17927170604381817, y=0.709395903180543, z=0.2562419550466288, w=0.6316321464560539)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=40.9375, y=15.4375, z=-7.5)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.9365234375, y=0.49169921875, z=-0.130859375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
42528016457,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730346097, nanosec=236887482), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.17591604809898054, y=0.7070213688863607, z=0.2610052122384597, w=0.6332855652418192)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=24.125, y=27.125, z=-11.6875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.96923828125, y=0.65625, z=-0.197265625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
42544612711,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730346097, nanosec=253375476), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.17207035532408782, y=0.7035412967241703, z=0.26942836055357344, w=0.6346887387938507)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=38.5625, y=34.625, z=-25.8125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.8466796875, y=0.58447265625, z=-0.18212890625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
42567057839,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730346097, nanosec=275910089), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.16467885699393314, y=0.7012584833222009, z=0.2779032008500288, w=0.6355212227653195)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=54.75, y=33.25, z=-16.125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.75927734375, y=0.4423828125, z=-0.16259765625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
42587915245,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730346097, nanosec=296805553), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.15625611652910623, y=0.7004668723781341, z=0.28589986321184907, w=0.6349735860360517)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=57.6875, y=27.0625, z=-10.4375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.7607421875, y=0.42431640625, z=-0.23095703125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
42604128090,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730346097, nanosec=312794164), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.14856659934091201, y=0.700960898451534, z=0.29420337256499424, w=0.6324762129706369)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=56.25, y=20.25, z=-10.4375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.73681640625, y=0.47119140625, z=-0.359375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
42627344675,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730346097, nanosec=336043994), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.1428876467940734, y=0.7022918684376799, z=0.30072936170627923, w=0.6292305642033758)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=42.75, y=11.5625, z=-5.25)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.70703125, y=0.52197265625, z=-0.40185546875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
42648134664,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730346097, nanosec=356965939), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.14173111409380335, y=0.7020023872492818, z=0.30470358378822837, w=0.6279017961597567)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=15.375, y=10.25, z=-8.125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.720703125, y=0.62646484375, z=-0.32470703125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
42663904459,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730346097, nanosec=372686619), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.14502861515608753, y=0.6995677433939054, z=0.30684294965894443, w=0.6288235662197027)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-12.9375, y=15.0625, z=-17.5)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.7451171875, y=0.6689453125, z=-0.2763671875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
42686993770,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730346097, nanosec=395898500), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.14942357449457, y=0.6968217019730437, z=0.3067211853902019, w=0.6308995367548511)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-27.9375, y=15.875, z=-18.0)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.80078125, y=0.6123046875, z=-0.25830078125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
42708011022,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730346097, nanosec=416925781), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.1519866748850969, y=0.694255598451041, z=0.3056213980520804, w=0.6336440449727675)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-23.6875, y=16.75, z=-12.8125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.88232421875, y=0.57177734375, z=-0.2060546875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
42732067361,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730346097, nanosec=440914480), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.15320733380329785, y=0.6906537776829941, z=0.30720817172589565, w=0.6365123812353746)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-10.3125, y=27.75, z=-14.5625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.8701171875, y=0.66455078125, z=-0.22900390625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
42746890345,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730346097, nanosec=455870980), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.1543059800733929, y=0.686747065587715, z=0.3123353243811517, w=0.6379770979933159)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=6.375, y=27.0, z=-21.375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.7900390625, y=0.77294921875, z=-0.220703125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
42775611725,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730346097, nanosec=484480278), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.15442814072846245, y=0.6815591380924947, z=0.3166082078887489, w=0.6413956137449341)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=6.3125, y=33.75, z=-22.1875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.884765625, y=0.72900390625, z=-0.10888671875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
