timestamp,_header,_orientation,_orientation_covariance,_angular_velocity,_angular_velocity_covariance,_linear_acceleration,_linear_acceleration_covariance,_check_fields
18029926780,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730347056, nanosec=670566995), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.3409445413838414, y=-0.24554598818245504, z=-0.7509813170760444, w=-0.5094026391674794)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=30.0625, y=8.6875, z=-8.0)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.72119140625, y=0.38818359375, z=-0.39794921875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
18050999454,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730347056, nanosec=691588983), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.3426363306540017, y=-0.24351958662441517, z=-0.7544224587128812, w=-0.504128267047035)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=30.375, y=7.375, z=-5.125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.73681640625, y=0.44873046875, z=-0.3994140625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
18067467846,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730347056, nanosec=708102918), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.3433813291790677, y=-0.24029368876252927, z=-0.7568915505065088, w=-0.5014612514282297)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=22.0625, y=10.1875, z=-7.5)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.74560546875, y=0.62890625, z=-0.37646484375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
18089961737,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730347056, nanosec=730584254), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.3431860345853446, y=-0.23753868870819156, z=-0.75778015390568, w=-0.5015655045744908)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=6.625, y=8.8125, z=-7.125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.7265625, y=0.6982421875, z=-0.31396484375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
18111092907,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730347056, nanosec=751626820), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.3423930144496787, y=-0.23662347896994726, z=-0.756560393425707, w=-0.504373595617138)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-14.25, y=6.1875, z=-6.625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.76025390625, y=0.66650390625, z=-0.27294921875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
18127582325,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730347056, nanosec=768134632), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.3402000390467531, y=-0.23650433285004815, z=-0.7545556302000375, w=-0.5088962909170842)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-27.875, y=0.8125, z=-12.8125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.7626953125, y=0.6181640625, z=-0.2529296875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
18150120076,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730347056, nanosec=790617363), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.3370272394234214, y=-0.23565051999526077, z=-0.752726719270021, w=-0.5140855555348566)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-29.5625, y=-1.6875, z=-20.6875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.77587890625, y=0.63916015625, z=-0.232421875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
18171115703,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730347056, nanosec=811685014), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.3344664949119703, y=-0.23321103595960557, z=-0.7516951371050777, w=-0.5183620330816358)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-21.5625, y=5.3125, z=-25.125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.8125, y=0.6728515625, z=-0.2890625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
18193561763,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730347056, nanosec=834096956), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.3328043050088823, y=-0.2280133657643837, z=-0.751296716423866, w=-0.5223068480223757)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-9.9375, y=13.875, z=-33.5)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.80908203125, y=0.71484375, z=-0.248046875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
18210065567,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730347056, nanosec=850530791), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.3329901162133603, y=-0.22008107754130812, z=-0.7509366550383403, w=-0.5260950882989672)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.75, y=27.5, z=-38.625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.8388671875, y=0.7685546875, z=-0.2099609375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
18231161747,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730347056, nanosec=871586510), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.3337959039295119, y=-0.20995756253748785, z=-0.7511475936479253, w=-0.5294104353052819)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=9.1875, y=36.4375, z=-43.8125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.8232421875, y=0.826171875, z=-0.21875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
18247721353,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730347056, nanosec=888155495), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.3363617720040069, y=-0.20013250778463776, z=-0.7504816455382451, w=-0.5325270297105716)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=5.0625, y=45.1875, z=-46.1875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.841796875, y=0.6484375, z=-0.22802734375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
