timestamp,_header,_orientation,_orientation_covariance,_angular_velocity,_angular_velocity_covariance,_linear_acceleration,_linear_acceleration_covariance,_check_fields
1730346224528709170,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730346224, nanosec=528523732), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.15021477175998832, y=0.7146341112417486, z=0.11023481422126734, w=0.6742268869812398)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-11.4375, y=-2.9375, z=5.625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.916015625, y=0.380859375, z=-0.06494140625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1730346224551553792,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730346224, nanosec=551305549), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.15162251063263837, y=0.714713356279212, z=0.10804019477446453, w=0.6741830233242716)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-14.5, y=-2.8125, z=5.25)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.90966796875, y=0.380859375, z=-0.05029296875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1730346224572721256,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730346224, nanosec=572298256), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.15313998335035336, y=0.7146125647931196, z=0.10601998847332156, w=0.674267595086231)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-14.125, y=-1.75, z=4.1875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.9130859375, y=0.38037109375, z=-0.048828125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1730346224589160957,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730346224, nanosec=588797944), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.1542446166251023, y=0.714335080476285, z=0.10455917225120706, w=0.6745378940736073)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-10.3125, y=-0.125, z=2.9375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.91650390625, y=0.37744140625, z=-0.03662109375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1730346224611711101,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730346224, nanosec=611333605), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.1549793661569765, y=0.7139183405167377, z=0.10388927971609846, w=0.6749140809758524)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-5.875, y=1.3125, z=1.6875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.9208984375, y=0.38330078125, z=-0.0283203125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1730346224634075726,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730346224, nanosec=633684327), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.15564857817018304, y=0.7132977586261801, z=0.10364364146391013, w=0.6754537906004885)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-3.9375, y=2.3125, z=0.75)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.91943359375, y=0.38720703125, z=-0.015625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1730346224649111731,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730346224, nanosec=648748589), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.15631793533301636, y=0.7126169055107248, z=0.10339811888095654, w=0.6760552330138575)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-4.0625, y=2.75, z=-0.0625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.9150390625, y=0.380859375, z=-0.0078125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1730346224671774003,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730346224, nanosec=671479553), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.1570482597830808, y=0.7118137604315151, z=0.10309153158710589, w=0.6767785093178391)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-4.5, y=3.625, z=-0.5625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.91650390625, y=0.36767578125, z=-0.00830078125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1730346224701593536,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730346224, nanosec=701257792), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.1575987343870534, y=0.7110254286889176, z=0.10284812836645431, w=0.6775158604555743)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-3.875, y=3.875, z=-1.0)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.9150390625, y=0.3583984375, z=-0.00927734375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1730346224708564664,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730346224, nanosec=708210407), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.15772877014013875, y=0.710389871087823, z=0.10279227899225761, w=0.6781604629477328)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-1.25, y=3.8125, z=-0.8125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.9130859375, y=0.34814453125, z=-0.01220703125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
