timestamp,_header,_orientation,_orientation_covariance,_angular_velocity,_angular_velocity_covariance,_linear_acceleration,_linear_acceleration_covariance,_check_fields
27734342036,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730344920, nanosec=646687673), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.10455703539849018, y=0.36366072206900435, z=0.37910317971980295, w=0.8444521802324061)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-10.0625, y=-131.4375, z=152.4375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.3564453125, y=0.5615234375, z=0.3779296875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
27758156789,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730344920, nanosec=670616108), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.12165285484518316, y=0.3851017868631513, z=0.35641295506323356, w=0.8425360539026909)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-86.75, y=-61.4375, z=189.0625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.6884765625, y=1.3642578125, z=0.75146484375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
27779379633,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730344920, nanosec=691689450), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.13080142212712867, y=0.4032077436172711, z=0.3310624888555977, w=0.843037443966356)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-121.5, y=-54.0, z=150.3125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.70947265625, y=1.4267578125, z=0.74365234375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
27801860862,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730344920, nanosec=714231199), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.13788663715457652, y=0.40548071297824345, z=0.3166082279419161, w=0.846363926863815)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-33.125, y=-32.125, z=72.375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.95751953125, y=0.56982421875, z=1.5439453125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
27816650706,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730344920, nanosec=729170907), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.14868214521431972, y=0.4035047873611936, z=0.3151866165380735, w=0.8460111719276213)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=42.5625, y=4.75, z=37.9375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.7666015625, y=0.14990234375, z=0.92724609375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
27839373183,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730344920, nanosec=751818034), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.16224099080020885, y=0.39168564257522204, z=0.34248841210683667, w=0.8384282353768505)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=187.9375, y=40.3125, z=-12.375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.7998046875, y=0.4716796875, z=0.51904296875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
27861988768,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730344920, nanosec=774315561), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.1733454794086158, y=0.37727056627628675, z=0.3860599145279912, w=0.8237572500347461)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=277.0625, y=20.3125, z=-62.6875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=1.02734375, y=0.41064453125, z=0.3779296875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
27876895024,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730344920, nanosec=789267156), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.19819229950156508, y=0.36098221720118756, z=0.421776652157627, w=0.8077846909774291)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=272.625, y=64.1875, z=19.8125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=1.33642578125, y=0.9208984375, z=0.51611328125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
27902292778,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730344920, nanosec=814681703), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.21827742158535787, y=0.3398071605049461, z=0.44735884306462187, w=0.797970003463474)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=207.4375, y=96.4375, z=2.125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=1.3193359375, y=1.17822265625, z=0.71533203125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
27914274552,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730344920, nanosec=826668539), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.22150926344487665, y=0.3144711284838811, z=0.4584002668699431, w=0.8011933292856024)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=79.3125, y=115.0625, z=-71.6875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=1.181640625, y=1.32666015625, z=0.75439453125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
27936898184,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730344920, nanosec=849304879), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.21430919146034919, y=0.2831615890585474, z=0.46060300733688264, w=0.8134715450276484)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=2.25, y=144.75, z=-131.5)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=1.06201171875, y=1.3134765625, z=0.63623046875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
27959340812,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730344920, nanosec=871781988), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.19910197373193086, y=0.24414711677735237, z=0.45832517497028474, w=0.8310767855101076)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-36.125, y=174.5625, z=-190.875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.92529296875, y=1.1337890625, z=0.5908203125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
27974520855,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730344920, nanosec=886828464), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.1779898417786565, y=0.19453142172447815, z=0.4555343584341953, w=0.8502738326394668)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-38.125, y=212.25, z=-249.75)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.66162109375, y=0.9091796875, z=0.54736328125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
27996837543,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730344920, nanosec=909222205), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.15564743867393882, y=0.137580128145513, z=0.4577255461238695, w=0.8644841858584297)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=4.4375, y=233.8125, z=-273.875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.32568359375, y=0.798828125, z=0.39501953125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
28019348929,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730344920, nanosec=931705119), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.13104598885255142, y=0.08246070374466556, z=0.46705351965520425, w=0.8705677405700704)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=58.5625, y=204.5, z=-277.4375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.06005859375, y=0.68017578125, z=0.3525390625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
28037196787,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730344920, nanosec=949685962), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.10455387953919083, y=0.0265504597779031, z=0.4861480738643637, w=0.8671929483320627)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=130.125, y=192.0625, z=-286.875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-0.01904296875, y=0.5908203125, z=0.1064453125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
28056926119,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730344920, nanosec=969292314), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.0771493455573611, y=-0.03179969069255153, z=0.5127013470584124, w=0.854502245097354)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=192.9375, y=191.9375, z=-287.4375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-0.51708984375, y=0.6376953125, z=-0.029296875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
28079417078,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730344920, nanosec=991779703), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.05273666547151812, y=-0.08710095095816707, z=0.5412222369629064, w=0.8346920142627433)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=223.75, y=185.75, z=-259.6875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-0.6640625, y=0.72412109375, z=0.091796875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
