timestamp,_header,_orientation,_orientation_covariance,_angular_velocity,_angular_velocity_covariance,_linear_acceleration,_linear_acceleration_covariance,_check_fields
1730346054709192427,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730346054, nanosec=704939934), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.2567786526235161, y=0.5388872650375621, z=0.46228702518909226, w=0.6557102603124397)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-1.1875, y=-2.25, z=-0.1875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.92236328125, y=0.3369140625, z=-0.00146484375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1730346054721928863,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730346054, nanosec=721573561), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.2564214877029771, y=0.5390894023786466, z=0.46230334393295613, w=0.6556723686992098)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-1.0625, y=-2.9375, z=-0.75)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.92919921875, y=0.32470703125, z=0.0087890625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1730346054750518211,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730346054, nanosec=750144416), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.25629421258518353, y=0.5392615785163364, z=0.4625381145440631, w=0.6554149213478687)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=1.375, y=-3.6875, z=-1.0625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.93115234375, y=0.31640625, z=0.01220703125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1730346054772867058,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730346054, nanosec=772586095), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.25630017043541026, y=0.5393961910306551, z=0.46322028898174056, w=0.6548197733820151)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=4.0625, y=-4.1875, z=-1.4375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.927734375, y=0.31396484375, z=0.001953125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1730346054782057051,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730346054, nanosec=781735716), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.2563616333707599, y=0.5395191612771778, z=0.4640755948852113, w=0.654088396000253)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=5.625, y=-4.0625, z=-1.75)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.9287109375, y=0.314453125, z=-0.009765625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1730346054804294692,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730346054, nanosec=804059487), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.2564772379596981, y=0.5396886573154809, z=0.46504047501545454, w=0.6532173728331008)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=5.6875, y=-3.75, z=-1.5625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.93505859375, y=0.31640625, z=-0.025390625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1730346054825307404,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730346054, nanosec=825008638), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.25672278355090095, y=0.5399357449575058, z=0.46589752896909814, w=0.6523053703776696)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=5.5625, y=-3.5625, z=-0.625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.93310546875, y=0.314453125, z=-0.0263671875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1730346054842161199,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730346054, nanosec=841824106), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.25691356556812533, y=0.5401349825878692, z=0.46664390799912525, w=0.651531337342402)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=5.0625, y=-3.25, z=-0.75)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.93017578125, y=0.31494140625, z=-0.02734375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1730346054863612182,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730346054, nanosec=863278470), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.2567816334502615, y=0.5404194396407452, z=0.46735844243609515, w=0.6508349316567954)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=3.375, y=-3.75, z=-1.1875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.92529296875, y=0.318359375, z=-0.03271484375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1730346054884768445,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730346054, nanosec=884347176), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.2565420587441888, y=0.5408563365529995, z=0.4677329993235114, w=0.6502971910208392)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=1.125, y=-4.375, z=-1.0)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.9326171875, y=0.314453125, z=-0.02978515625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
