timestamp,_header,_orientation,_orientation_covariance,_angular_velocity,_angular_velocity_covariance,_linear_acceleration,_linear_acceleration_covariance,_check_fields
1730346571721058780,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730346571, nanosec=720680774), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.8040014462203898, y=-0.2844796736379896, z=0.4089280869715791, w=0.32470110786400014)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=1.1875, y=-2.5625, z=3.125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.42919921875, y=0.69677734375, z=0.46533203125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1730346571734760805,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730346571, nanosec=734383843), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.8041411043666327, y=-0.28430279044704176, z=0.40930324446927047, w=0.32403682148633417)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.8125, y=-1.1875, z=5.625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.43701171875, y=0.70068359375, z=0.478515625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1730346571757182852,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730346571, nanosec=756842084), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.8046084521697077, y=-0.2837460892161853, z=0.4095977639771606, w=0.3229908161178861)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-0.25, y=-0.0625, z=7.75)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.44873046875, y=0.6953125, z=0.48681640625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1730346571778197008,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730346571, nanosec=777858617), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.8052347900889205, y=-0.28314137733817196, z=0.40978900785697053, w=0.3217154990190783)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-0.5625, y=1.5625, z=9.3125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.4521484375, y=0.6953125, z=0.48583984375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1730346571794652487,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730346571, nanosec=794366344), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.8061577539818998, y=-0.2824115632703097, z=0.40967071810467226, w=0.32019257854247773)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-0.25, y=2.75, z=10.3125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.453125, y=0.67626953125, z=0.49951171875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1730346571823233953,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730346571, nanosec=822858559), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.8071343140152346, y=-0.28143499107110154, z=0.4096096779609982, w=0.31866668583435726)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-1.25, y=2.9375, z=10.0625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.45849609375, y=0.65625, z=0.494140625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1730346571838375037,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730346571, nanosec=837995174), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.8081588102876798, y=-0.2803318039159665, z=0.4092978613238562, w=0.31744082564052734)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-2.875, y=3.4375, z=8.5)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.45654296875, y=0.6435546875, z=0.49072265625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1730346571854851310,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730346571, nanosec=854429234), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.8091948350866118, y=-0.2790495388456773, z=0.4089308640126942, w=0.3164026267226577)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-3.5, y=3.5, z=7.0625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.458984375, y=0.6123046875, z=0.48388671875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1730346571875860962,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730346571, nanosec=875438155), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.8101160496640488, y=-0.2778918386288265, z=0.40850649592416777, w=0.3156113985393503)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-3.5625, y=3.0, z=5.1875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.4599609375, y=0.60498046875, z=0.48779296875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1730346571898076859,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730346571, nanosec=897865059), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=-0.81082190779289, y=-0.27690620968433133, z=0.4080658844940355, w=0.315234862909317)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-3.0625, y=2.125, z=2.9375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.451171875, y=0.603515625, z=0.48583984375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
