timestamp,_header,_orientation,_orientation_covariance,_angular_velocity,_angular_velocity_covariance,_linear_acceleration,_linear_acceleration_covariance,_check_fields
25701241550,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730346442, nanosec=44060554), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.6377132145888361, y=0.5290675865290995, z=-0.5469513893501685, w=0.11938811712631733)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-7.25, y=3.3125, z=-8.75)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.8603515625, y=0.5458984375, z=-0.1796875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
25724423343,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730346442, nanosec=67193455), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.6397144545922977, y=0.5271647499583699, z=-0.5464520095377198, w=0.11938569537091252)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-13.3125, y=8.375, z=-3.1875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.88916015625, y=0.48193359375, z=-0.1513671875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
25753850229,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730346442, nanosec=96752792), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.6408228218467733, y=0.5257689101236408, z=-0.5462161570346484, w=0.12066927505391664)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-6.75, y=11.0625, z=0.8125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.89306640625, y=0.46826171875, z=-0.19140625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
25761358539,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730346442, nanosec=104312735), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.6402705183592204, y=0.5261326852484729, z=-0.5456642930535206, w=0.12445296348278842)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=14.25, y=11.4375, z=5.1875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.93994140625, y=0.5029296875, z=-0.17138671875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
25784629257,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730346442, nanosec=127408689), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.642090950039477, y=0.5255746360066479, z=-0.5431527912928997, w=0.1283571547464848)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=9.125, y=21.625, z=3.625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.97802734375, y=0.5703125, z=-0.07470703125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
25806384992,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730346442, nanosec=149171566), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.6479078623392555, y=0.5222936955286867, z=-0.538346429188152, w=0.1326944599835649)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-7.4375, y=42.75, z=7.125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.98486328125, y=0.6240234375, z=-0.0048828125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
25821543314,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730346442, nanosec=164239956), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.6563413570716397, y=0.5176020373818938, z=-0.5315797339102493, w=0.13684714243044882)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-16.875, y=55.625, z=7.5)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.994140625, y=0.70361328125, z=0.07275390625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
25844014727,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730346442, nanosec=186677334), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.6676748790145497, y=0.5121546676854454, z=-0.521859421846092, w=0.13989494676856642)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-28.8125, y=72.125, z=-5.25)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=1.0, y=0.716796875, z=0.1220703125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
25872717501,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730346442, nanosec=215367213), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.6803084464803588, y=0.5076373003209352, z=-0.509834600166018, w=0.13983372069679723)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-37.125, y=75.5625, z=-28.3125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.96044921875, y=0.6943359375, z=0.16064453125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
25880828245,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730346442, nanosec=223557142), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.6933177654294845, y=0.50489695885489, z=-0.49482587589900795, w=0.1397744240543639)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-31.375, y=90.5625, z=-42.4375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.99365234375, y=0.74169921875, z=0.13427734375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
25903957489,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730346442, nanosec=246716072), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.7061369963583017, y=0.5039214315787137, z=-0.477492412698677, w=0.13940849681756082)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-27.1875, y=103.75, z=-57.75)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.94091796875, y=0.75732421875, z=0.13916015625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
25925120112,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730346442, nanosec=267838374), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.7209194202992348, y=0.5017931211819499, z=-0.4576016335605252, w=0.13812891780011585)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-37.5, y=116.5625, z=-67.9375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.91064453125, y=0.74267578125, z=0.23876953125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
25940969558,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730346442, nanosec=283701461), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.7387391143006873, y=0.4952597846348655, z=-0.43629737990756945, w=0.13648026601473492)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-64.75, y=134.0625, z=-66.125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.91650390625, y=0.6513671875, z=0.23974609375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
