time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.orientation.x,.orientation.y,.orientation.z,.orientation.w,.angular_velocity.x,.angular_velocity.y,.angular_velocity.z,.linear_acceleration.x,.linear_acceleration.y,.linear_acceleration.z
1969/12/31/18:00:07.620000,1,1730344029,954579532,RU_myo,-0.5369575027084753,-0.4416258796997644,-0.0033567472890391,-0.7187711422366122,-119.5625,255.375,-37.9375,1.0263671875,0.40380859375,0.57470703125
1969/12/31/18:00:07.642000,2,1730344029,976980817,RU_myo,-0.5458504074616699,-0.4022473206149224,-0.0177596677740771,-0.7347986254291711,-84.5625,252.4375,-28.1875,0.93408203125,0.39453125,0.595703125
1969/12/31/18:00:07.657000,3,1730344029,991352665,RU_myo,-0.5498343344935704,-0.3668003496843555,-0.0353983698530659,-0.7495909974747511,-47.125,243.625,-18.5,0.865234375,0.34912109375,0.61474609375
1969/12/31/18:00:07.680000,4,1730344030,14403918,RU_myo,-0.5495313950096534,-0.3357976160976358,-0.0577361949887974,-0.7628379504915213,-4.25,238.4375,-14.0,0.83056640625,0.345703125,0.5458984375
1969/12/31/18:00:07.702000,5,1730344030,36779255,RU_myo,-0.5453257278959069,-0.3082753499275015,-0.085750716026161,-0.7747470386021985,41.3125,240.0625,-12.3125,0.78125,0.220703125,0.552734375
1969/12/31/18:00:07.717000,6,1730344030,51211430,RU_myo,-0.5366071247988149,-0.2857591626828994,-0.1197478592874516,-0.784891677082889,93.8125,235.1875,-5.8125,0.69921875,0.150390625,0.60791015625
1969/12/31/18:00:07.740000,7,1730344030,74382157,RU_myo,-0.5230922523192715,-0.2678017504581686,-0.1586792504993706,-0.7933962524968532,138.875,229.9375,6.1875,0.61328125,0.20654296875,0.59716796875
1969/12/31/18:00:07.762000,8,1730344030,96909968,RU_myo,-0.5065162647188737,-0.2530445154264912,-0.1993961485524232,-0.7997817969485627,159.75,218.9375,15.25,0.4912109375,0.42041015625,0.51953125
1969/12/31/18:00:07.783000,9,1730344030,118013915,RU_myo,-0.4904412546402442,-0.2361270799157671,-0.2360050188767825,-0.8049925521036362,134.0625,214.3125,13.75,0.392578125,0.49072265625,0.4365234375
1969/12/31/18:00:07.800000,10,1730344030,134459516,RU_myo,-0.4763478922675891,-0.216782538543815,-0.2653022790118142,-0.8097609012948588,90.6875,199.9375,10.5625,0.26123046875,0.5595703125,0.4189453125
1969/12/31/18:00:07.822000,11,1730344030,156911407,RU_myo,-0.4639475496747804,-0.1958442103270679,-0.2872056259891498,-0.8148071212454608,49.25,183.875,11.25,0.16552734375,0.58837890625,0.43212890625
1969/12/31/18:00:07.843000,12,1730344030,177948939,RU_myo,-0.4526810009919479,-0.1749202843255929,-0.3023569743715937,-0.8204042086198955,16.125,164.4375,14.9375,0.1259765625,0.578125,0.46044921875
