Timestamp,panda_joint1_position,panda_joint2_position,panda_joint3_position,panda_joint4_position,panda_joint5_position,panda_joint6_position,panda_joint7_position,panda_finger_joint1_position,panda_finger_joint2_position,panda_joint1_velocity,panda_joint2_velocity,panda_joint3_velocity,panda_joint4_velocity,panda_joint5_velocity,panda_joint6_velocity,panda_joint7_velocity,panda_finger_joint1_velocity,panda_finger_joint2_velocity,panda_joint1_effort,panda_joint2_effort,panda_joint3_effort,panda_joint4_effort,panda_joint5_effort,panda_joint6_effort,panda_joint7_effort,panda_finger_joint1_effort,panda_finger_joint2_effort
1729985726.5908957,0.0007390981170367997,-0.784232536257677,-0.0016923718211464813,-2.3546646290081448,-0.0031209351433068274,1.5723987942715814,0.7945282590240961,0.04077834263443947,0.04077834263443947,-0.0014456868404288988,0.0002610122742981941,0.001152618697548642,-0.0004366317354886326,-0.00011793769035531125,-0.0004443212227925752,-0.00023851618372224866,0.0,0.0,-0.012269124388694763,-4.630250453948975,-0.3826271891593933,22.050514221191406,0.951302707195282,2.274442672729492,-0.14557139575481415,0.0,0.0
1729985726.6242752,0.000749015526516735,-0.7842320682772607,-0.0016942423145911547,-2.3546646306648764,-0.00311986569595577,1.5724035290875307,0.7945258449311292,0.04077834263443947,0.04077834263443947,0.0014781465940698034,0.0002737268484329785,9.018496345688308e-05,-3.9512190538056193e-07,-5.819837970292373e-05,-0.0002716444337596285,-0.00045657027016920705,0.0,0.0,-0.12335310876369476,-4.630250453948975,-0.3469216227531433,22.050514221191406,0.951302707195282,2.264371871948242,-0.09521739184856415,0.0,0.0
1729985726.6575642,0.0007446421617437345,-0.7842294586232468,-0.0016923980904298243,-2.3546618475112573,-0.003121948661619589,1.5724013896254387,0.7945296137548213,0.04077834263443947,0.04077834263443947,0.00038015110911058587,0.0016306428237996577,0.001773821720465169,0.001286054433788955,-0.00014605209136381162,-1.8136599657168312e-05,-0.0002928184063087501,0.0,0.0,-0.08764754235744476,-4.665956020355225,-0.3826271891593933,22.010841369628906,0.960457980632782,2.254301071166992,-0.13550059497356415,0.0,0.0
1729985726.6909006,0.0007451156100686042,-0.7842352856541766,-0.0016975092000766257,-2.354658844267378,-0.0031205283342185903,1.5724013896165154,0.7945294322592179,0.04077834263443947,0.04077834263443947,-0.0001245993836200936,0.00011226413426566893,-0.0005405535019174187,0.0009559181583237079,-0.0004973008348123982,0.000165102704712796,0.0010170556274729234,0.0,0.0,-0.08764754235744476,-4.590577602386475,-0.3072487711906433,22.010841369628906,0.960457980632782,2.254301071166992,-0.15564219653606415,0.0,0.0
1729985726.724336,0.0007428212435036499,-0.7842324762560935,-0.0016969831529610674,-2.3546649124747767,-0.003117577432322441,1.5724009962697958,0.7945251140813887,0.04077834263443947,0.04077834263443947,-0.0010985822634844758,-0.0007982079412885796,-0.0003434734784330291,-0.0003213743906226529,4.010726996283722e-05,-1.6657755494657187e-05,-0.0024900991599594332,0.0,0.0,-0.05194197595119476,-4.590577602386475,-0.3072487711906433,22.086219787597656,0.951302707195282,2.264371871948242,-0.08514659106731415,0.0,0.0
1729985726.7575614,0.000742583581315954,-0.7842355427928882,-0.0016946365285290086,-2.354662156501035,-0.003118896901200123,1.5723999130652848,0.7945253690840043,0.04077834263443947,0.04077834263443947,-0.0009884224929146098,-0.00016628479764601426,0.0005187125784613968,0.0005649661201206285,0.0006367679841064089,-8.53176661232234e-05,-5.0355114920816646e-05,0.0,0.0,-0.05194197595119476,-4.590577602386475,-0.3469216227531433,22.050514221191406,0.932992160320282,2.264371871948242,-0.11535899341106415,0.0,0.0
1729985726.7908952,0.0007443820937292333,-0.7842373567181025,-0.0016973486491473264,-2.354663853306615,-0.0031209254016475512,1.5724000352913894,0.7945224537425032,0.04077834263443947,0.04077834263443947,-0.00019418037850408714,-0.0014871020495880484,-0.0006629859269136902,-9.51409139554592e-06,0.0001481957006938367,-0.00026459870185373627,-0.002044606447800429,0.0,0.0,-0.08764754235744476,-4.554872035980225,-0.2715432047843933,22.050514221191406,0.951302707195282,2.264371871948242,-0.07416026294231415,0.0,0.0
1729985726.8242302,0.0007447210875884205,-0.7842306613396375,-0.0016924066872135266,-2.354666779595064,-0.0031228417109616315,1.5724011199305576,0.7945271550462387,0.04077834263443947,0.04077834263443947,-0.0002323333108632523,0.000379380465122996,0.0013147019789963039,-0.0003622122057253431,-0.0007132029313424318,-0.00031526578305200563,0.00133348815148871,0.0,0.0,-0.08764754235744476,-4.630250453948975,-0.3826271891593933,22.086219787597656,0.969613254070282,2.264371871948242,-0.13550059497356415,0.0,0.0
1729985726.857563,0.0007449518689732431,-0.7842324582961876,-0.0016972026892627223,-2.354660858854349,-0.003120931354973321,1.5724009949515616,0.7945300492391174,0.04077834263443947,0.04077834263443947,-0.0013645283093577736,0.00020739372893498312,-0.001284940250291356,0.0012667594778324296,-8.377338716920101e-05,-0.00011541744106053309,0.001555066277187501,0.0,0.0,-0.05194197595119476,-4.630250453948975,-0.2715432047843933,22.010841369628906,0.951302707195282,2.264371871948242,-0.16662852466106415,0.0,0.0
1729985726.8908348,0.000744381949764677,-0.7842253369963078,-0.0016940081354260305,-2.3546642982750146,-0.0031198267098681313,1.572400029938825,0.7945230308953729,0.04077834263443947,0.04077834263443947,-0.0003062854354499101,0.0016096283876216768,0.0004405659093858314,0.0006584359155609676,0.0001459289934556196,-0.005738138363650901,-0.0011718919554154234,0.0,0.0,-0.08764754235744476,-4.705628871917725,-0.3469216227531433,22.050514221191406,0.951302707195282,2.264371871948242,-0.09521739184856415,0.0,0.0
