timestamp,_header,_orientation,_orientation_covariance,_angular_velocity,_angular_velocity_covariance,_linear_acceleration,_linear_acceleration_covariance,_check_fields
38579962918,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730344931, nanosec=494989214), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.5992880560697292, y=-0.641096011911237, z=0.43059142841144105, w=-0.21080975106068284)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-15.625, y=18.5625, z=-12.9375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.85888671875, y=0.6484375, z=-0.32421875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
38602620595,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730344931, nanosec=517578609), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.6005622732553871, y=-0.6433462319496988, z=0.4255813751432738, w=-0.21050195939612096)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=4.4375, y=23.1875, z=-20.9375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.80078125, y=0.70947265625, z=-0.314453125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
38624102659,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730344931, nanosec=538883283), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.6016719356585633, y=-0.6468980367260208, z=0.4185703119036749, w=-0.21050583344353668)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=15.5625, y=25.4375, z=-30.8125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.81689453125, y=0.7265625, z=-0.2529296875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
38640088458,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730344931, nanosec=555140499), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.6037947172142475, y=-0.6498742695741745, z=0.4111150525781028, w=-0.20995186770615704)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=13.6875, y=22.0, z=-33.5)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.888671875, y=0.8115234375, z=-0.1572265625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
38662516937,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730344931, nanosec=577477932), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.6093655463936428, y=-0.6501974324650918, z=0.40380232922078735, w=-0.2070280381978402)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-9.875, y=19.4375, z=-38.125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.92724609375, y=0.8896484375, z=-0.06494140625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
38691414665,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730344931, nanosec=606311782), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.6215169685882929, y=-0.6449543167114299, z=0.3958714581423615, w=-0.2025743708872183)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-53.125, y=32.1875, z=-45.125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.955078125, y=0.853515625, z=0.056640625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
38700360080,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730344931, nanosec=615204979), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.6380974236530367, y=-0.6363885065930381, z=0.3846894367561062, w=-0.19963813225911842)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-72.3125, y=61.3125, z=-53.9375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.98193359375, y=0.82275390625, z=0.15087890625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
38722842233,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730344931, nanosec=637759042), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.6559816999597371, y=-0.6286389569766739, z=0.366807779750467, w=-0.19988277515520458)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-56.8125, y=96.5625, z=-69.875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=1.0234375, y=0.9033203125, z=0.255859375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
38743653328,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730344931, nanosec=658616926), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.6710067621305897, y=-0.6252923665661172, z=0.3449636364891844, w=-0.19939777077320692)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-40.1875, y=113.1875, z=-91.1875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.98828125, y=0.9609375, z=0.181640625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
38759854515,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730344931, nanosec=674948803), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.6858205779275041, y=-0.623445510681628, z=0.3210301895433542, w=-0.1946932138105133)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-40.25, y=104.4375, z=-117.9375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.9384765625, y=0.9365234375, z=0.19482421875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
