panda_joint1_position,panda_joint2_position,panda_joint3_position,panda_joint4_position,panda_joint5_position,panda_joint6_position,panda_joint7_position,panda_finger_joint1_position,panda_finger_joint2_position,Timestamp
0.0009960273497815317,-0.7789234804049582,-0.0014511366234049152,-2.3627214338687095,0.0004686881234843548,1.5703218471529523,0.7815524871322856,0.04045591875910735,0.04045591875910735,1730276032.932614
0.0008701682296780156,-0.7788948746937026,-0.001715383980899601,-2.3628086488151587,0.0002808691716119165,1.5703644090191635,0.7812683445058354,0.040455918759107375,0.040455918759107375,1730276033.0258548
0.001425977109983553,-0.7790330856749879,-0.0005751956958968137,-2.362421123517109,0.0011058184865224779,1.570164838839397,0.7825269233271988,0.040455918759107354,0.040455918759107354,1730276033.1190953
0.0008808915222148295,-0.7786368882892251,-0.0013209689846568847,-2.3630734963151956,0.0004300037182377412,1.5703875242679168,0.7824755208005072,0.040455918759107354,0.040455918759107354,1730276033.212336
0.026882447611431777,-0.7835480943673329,0.054912236082157874,-2.346642807271536,0.040220523168329574,1.5607399604786716,0.851405403490374,0.040455918759107375,0.040455918759107375,1730276033.3055766
0.06287989458582952,-0.7928393580127195,0.1306882380997768,-2.3215295009599526,0.09555424896427471,1.5444839021286705,0.9479949470872232,0.04045591875910735,0.04045591875910735,1730276033.3988173
0.09771367847550128,-0.8020833320297792,0.20423587551744338,-2.2974828622960617,0.14939579544895773,1.5283651264418188,1.042381992956302,0.04045591875910737,0.04045591875910737,1730276033.492058
0.13285500332725655,-0.8112487656087204,0.27844714364617856,-2.273005858182457,0.20363451942851682,1.5126576021893428,1.138101115243586,0.04045591875910737,0.04045591875910737,1730276033.5852985
0.16734539844382817,-0.8202615820949126,0.35148680532866894,-2.2490188287566633,0.25686379612863747,1.497012236703838,1.2323398226253162,0.04045591875910735,0.04045591875910735,1730276033.6785393
0.2033895035345834,-0.8301369247993893,0.427727326654757,-2.2238459875564294,0.3127069216160558,1.4807976558232996,1.3309315924380378,0.040455918759107375,0.040455918759107375,1730276033.7717798
0.22733840152249501,-0.8360934221458298,0.4787998518071255,-2.2069631573650454,0.35018243440294916,1.4696172727653898,1.3970195470874527,0.040455918759107354,0.040455918759107354,1730276033.8650205
0.25106406554674165,-0.8425949250909336,0.5287931827536698,-2.1906517613196215,0.3866971059194879,1.4589823682652707,1.4614404530550018,0.040455918759107354,0.040455918759107354,1730276033.958261
0.31053635649143296,-0.858307615319723,0.6544892889100988,-2.149576706468778,0.4787549004965359,1.4319537369411786,1.6238188245225584,0.040455918759107375,0.040455918759107375,1730276034.0515018
0.333602150224966,-0.8658231591623207,0.7011422557302406,-2.1343179488647084,0.5107373778063569,1.422168075367756,1.6803678023445805,0.04045591875910735,0.04045591875910735,1730276034.1447425
0.33497409268270806,-0.8665067942627901,0.7035367170875074,-2.133917951695945,0.5116454625522628,1.4216037891850746,1.6817461567140561,0.04045591875910737,0.04045591875910737,1730276034.237983
0.3351760514016724,-0.8665388790959423,0.7040033947219488,-2.133737782764326,0.5120544252493969,1.4215221130733846,1.6824661052700371,0.04045591875910737,0.04045591875910737,1730276034.3312237
0.3351304397382748,-0.8665284315915014,0.7038974590381712,-2.133796292647506,0.5119550721477445,1.4215437512856477,1.682281414464894,0.04045591875910735,0.04045591875910735,1730276034.4244642
0.33514665749389966,-0.8665349015771497,0.7039328296093672,-2.1337855999723914,0.5119824706751431,1.421538325588423,1.682332988066338,0.040455918759107375,0.040455918759107375,1730276034.517705
0.33514298233348144,-0.8665305213670151,0.7039222939080044,-2.1337953434125585,0.5119737953294861,1.4215420993610812,1.6823071861964483,0.040455918759107354,0.040455918759107354,1730276034.6109457
0.3351450047334271,-0.8665319625466467,0.7039264106643179,-2.133794508339558,0.5119767456301286,1.4215413408928448,1.682309128908639,0.040455918759107354,0.040455918759107354,1730276034.7041862
0.3351435291071033,-0.8665302051106316,0.7039215163809075,-2.1337975985413324,0.5119717472987652,1.4215431279863318,1.682305248182143,0.040455918759107375,0.040455918759107375,1730276034.797427
0.3351444462771134,-0.8665351404071373,0.703928002305802,-2.133800703402566,0.5119734779232955,1.4215418834225528,1.6823055624419114,0.04045591875910735,0.04045591875910735,1730276034.8906674
0.3351347987118906,-0.8665303054278533,0.7039256556562894,-2.1337983830342178,0.5119774818639974,1.4215360628535516,1.6823053852143537,0.04045591875910737,0.04045591875910737,1730276034.9839082
0.3351778554629147,-0.8664591015393536,0.703816371446474,-2.1338330729596224,0.5118957946554716,1.421648335040155,1.6822244852181052,0.04045591875910737,0.04045591875910737,1730276035.0771487
0.33503963196772907,-0.866581539141423,0.7040273704979816,-2.133774663430371,0.5120486899456306,1.4214248614049185,1.6823341212935412,0.040455918759107416,0.040455918759107416,1730276035.1703894
0.33616694690967674,-0.8575620989191726,0.6916934281767128,-2.136807848144266,0.5042502757089165,1.4318283530783313,1.673239504050188,0.04045591875910712,0.04045591875910712,1730276035.2636302
0.3368585754852927,-0.7987186173941688,0.6130919869932305,-2.154956719537223,0.4570166069098524,1.4944892959242044,1.6148175748473717,0.04045591875910832,0.04045591875910832,1730276035.3568707
0.33876295527323425,-0.7406426228663904,0.5344008622804551,-2.1732985679729047,0.4074469173251045,1.5596561277022445,1.552308015005474,0.04045591875910374,0.04045591875910374,1730276035.4501114
0.34074234790828145,-0.6814054657181706,0.45440577491534745,-2.1921332790926007,0.3574903731787352,1.6252009970937986,1.4903305829408209,0.04045591875912018,0.04045591875912018,1730276035.543352
0.34295442565046275,-0.6223694845580234,0.3746376267707944,-2.2107301232109347,0.30797245200398066,1.6907300675533217,1.4278517688885184,0.040455918759064846,0.040455918759064846,1730276035.6365926
0.34502647259393976,-0.5632410773661234,0.29479410155774965,-2.2293403248038666,0.2583777848119637,1.756556934319487,1.3651030496699488,0.040455918759236535,0.040455918759236535,1730276035.7298334
0.3475830400947327,-0.5042575505695136,0.2149234085768158,-2.248078781820515,0.20903833326781215,1.8219923528105268,1.3025020200177773,0.04045591875877375,0.04045591875877375,1730276035.8230739
0.35023079155670356,-0.4451842871735325,0.1351101681554522,-2.2665805135823627,0.15928788763033694,1.8878537396827504,1.2401131019107747,0.040455918759647776,0.040455918759647776,1730276035.9163146
0.3525558768270648,-0.3862490551337323,0.05535758275452421,-2.2851269022845644,0.10954722357869222,1.953435217659001,1.1772022659912682,0.04045591876030007,0.04045591876030007,1730276036.009555
0.35446331948747484,-0.3270052679992285,-0.024605073053027532,-2.3037511265152246,0.05963110683313216,2.0194031400725936,1.1144800005757844,0.04045591874052339,0.04045591874052339,1730276036.1027958
0.35677045874155433,-0.26897020432629437,-0.10345363102796648,-2.322061554502619,0.010374000569514227,2.084234169356429,1.052200725717874,0.040455918888920694,0.040455918888920694,1730276036.1960366
