timestamp,_data,_check_fields,time,_data_parsed
28439757386,"array('h', [12, 12, 0, 36, 14, -2, 2, 3])",False,28.439757386,"[12, 12, 0, 36, 14, -2, 2, 4]"
28455618629,"array('h', [9, -7, -53, -53, -70, -25, -10, 3])",False,28.455618629,"[9, -7, -53, -53, -70, -25, -11, 3]"
28478163444,"array('h', [1, -9, 6, -21, 6, 1, 1, -1])",False,28.478163444,"[2, -10, 7, -21, 7, 2, 1, -1]"
28499771992,"array('h', [3, 11, 4, -10, 14, 4, 1, 4])",False,28.499771992,"[4, 11, 4, -11, 14, 4, 1, 5]"
28515492144,"array('h', [-1, -8, -13, -56, -27, -4, -1, 0])",False,28.515492144,"[-2, -9, -13, -56, -27, -5, -1, 0]"
28537846976,"array('h', [6, 7, 4, -7, 9, 2, 2, 5])",False,28.537846976,"[6, 8, 5, -8, 10, 3, 2, 6]"
28561335863,"array('h', [-4, 0, -3, -21, -16, -10, -7, -2])",False,28.561335863,"[-5, 0, -3, -22, -17, -11, -7, -3]"
28575834780,"array('h', [0, -2, -5, -27, -13, -4, -1, -2])",False,28.57583478,"[0, -3, -6, -27, -13, -4, -1, -3]"
28598084750,"array('h', [4, 10, 27, 82, 82, 22, 5, 2])",False,28.59808475,"[4, 10, 27, 83, 82, 22, 5, 3]"
28621381634,"array('h', [-1, -3, -7, -7, -6, -6, 0, -3])",False,28.621381634,"[-2, -4, -8, -8, -7, -7, 0, -3]"
28635356632,"array('h', [1, 1, 6, 22, 11, 10, 1, -1])",False,28.635356632,"[1, 1, 6, 23, 12, 11, 2, -2]"
28657925784,"array('h', [3, 6, 13, 28, 17, 1, 3, 0])",False,28.657925784,"[3, 6, 13, 28, 17, 1, 3, -1]"
28679868536,"array('h', [1, -2, 6, 18, 0, -1, 2, 4])",False,28.679868536,"[1, -2, 6, 18, 1, -1, 3, 5]"
28695666683,"array('h', [-5, -5, -3, 33, 6, -2, -3, -1])",False,28.695666683,"[-5, -5, -4, 34, 7, -2, -3, -1]"
28717864710,"array('h', [0, 7, -5, -22, -8, 7, 0, -5])",False,28.71786471,"[0, 7, -5, -23, -8, 7, 0, -6]"
28741470080,"array('h', [-2, 1, 0, -3, -7, 9, -1, 0])",False,28.74147008,"[-2, 1, 0, -4, -7, 10, -1, 1]"
28755488202,"array('h', [0, -3, -2, -16, 11, -5, -12, -11])",False,28.755488202,"[0, -4, -3, -17, 11, -6, -12, -11]"
28778260435,"array('h', [23, 0, 1, 6, -5, -1, 5, 20])",False,28.778260435,"[23, 1, 2, 6, -5, -2, 5, 20]"
28799867432,"array('h', [-5, 0, -4, 2, 4, 5, 6, 1])",False,28.799867432,"[-6, 0, -4, 3, 5, 5, 6, 1]"
28815407310,"array('h', [-14, -4, 0, 20, 2, -1, -3, -5])",False,28.81540731,"[-15, -5, 0, 21, 2, -1, -3, -5]"
28860435980,"array('h', [-19, -12, -13, -12, 6, -9, -20, -32])",False,28.86043598,"[-19, -13, -14, -13, 6, -10, -20, -32]"
28861307599,"array('h', [-12, -13, -14, -11, -12, -18, -14, -6])",False,28.861307599,"[-13, -13, -14, -12, -12, -18, -14, -7]"
28875600847,"array('h', [-15, 0, 38, 88, 16, 2, 0, -10])",False,28.875600847,"[-16, -1, 38, 88, 17, 2, -1, -10]"
28898141488,"array('h', [-8, -5, -16, -52, -22, -4, -2, -6])",False,28.898141488,"[-9, -5, -17, -52, -23, -5, -2, -7]"
28921504440,"array('h', [51, 21, 0, -10, -13, -25, -22, 2])",False,28.92150444,"[51, 22, -1, -11, -14, -25, -22, 3]"
28935548413,"array('h', [15, 5, -1, -7, 3, 1, 3, 8])",False,28.935548413,"[15, 6, -1, -7, 3, 1, 3, 8]"
28958316910,"array('h', [-4, 11, 66, 90, 53, 13, 11, 9])",False,28.95831691,"[-4, 11, 66, 90, 53, 13, 11, 9]"
28981368268,"array('h', [-9, -14, -69, -123, -37, -17, -8, -9])",False,28.981368268,"[-9, -15, -69, -123, -37, -17, -9, -10]"
28995489261,"array('h', [2, 0, -7, -1, -6, 1, 1, -1])",False,28.995489261,"[2, 1, -8, -2, -6, 2, 1, -1]"
29018184405,"array('h', [27, 15, 5, -12, 2, 6, 11, 30])",False,29.018184405,"[28, 15, 5, -13, 2, 6, 12, 30]"
29041477547,"array('h', [9, 18, 57, 91, 26, 7, 0, -2])",False,29.041477547,"[9, 18, 57, 91, 26, 7, 0, -2]"
29055582089,"array('h', [-3, -12, -47, -95, -54, -11, -3, 0])",False,29.055582089,"[-3, -12, -47, -95, -54, -11, -3, 1]"
29078200767,"array('h', [0, -5, 0, 9, 5, -5, -2, 15])",False,29.078200767,"[0, -5, -1, 10, 5, -6, -2, 15]"
29101217876,"array('h', [-5, -3, -7, -3, -1, -7, -3, -9])",False,29.101217876,"[-5, -4, -8, -3, -2, -7, -4, -9]"
29115896263,"array('h', [-8, -3, 4, 43, 27, 5, -6, -6])",False,29.115896263,"[-8, -3, 4, 43, 27, 5, -6, -7]"
29138375647,"array('h', [9, 0, -22, -72, -29, -2, 12, 13])",False,29.138375647,"[9, 1, -22, -72, -30, -2, 12, 13]"
29161140304,"array('h', [-13, -2, -1, 10, 10, 0, -9, -12])",False,29.161140304,"[-13, -2, -1, 10, 10, 1, -10, -12]"
29175641050,"array('h', [-7, -2, 0, -2, 2, 0, -6, -14])",False,29.17564105,"[-7, -2, 0, -3, 2, 0, -6, -14]"
29197946245,"array('h', [5, 5, 5, 3, 0, 5, 2, 3])",False,29.197946245,"[5, 5, 5, 3, -1, 6, 3, 3]"
29221482898,"array('h', [-4, -11, -21, -5, -13, -20, -13, -5])",False,29.221482898,"[-4, -11, -21, -6, -13, -20, -13, -5]"
29235681415,"array('h', [18, 16, 18, 15, 12, 17, 13, 13])",False,29.235681415,"[18, 16, 18, 16, 13, 17, 13, 13]"
