timestamp,_header,_orientation,_orientation_covariance,_angular_velocity,_angular_velocity_covariance,_linear_acceleration,_linear_acceleration_covariance,_check_fields
1730348241646851502,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730348241, nanosec=640532189), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.08031665965641178, y=-0.7120474682457114, z=-0.16911661391179106, w=-0.6767105792327461)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=4.875, y=0.125, z=-1.3125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.9140625, y=0.33056640625, z=-0.09033203125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1730348241663414884,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730348241, nanosec=663012652), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.07976886809762526, y=-0.7121828017071073, z=-0.16997421396471796, w=-0.676418029935716)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=5.125, y=0.3125, z=-1.4375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.91015625, y=0.3310546875, z=-0.0908203125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1730348241680136862,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730348241, nanosec=679768606), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.07934084798308712, y=-0.7122366892020205, z=-0.1704607603205864, w=-0.6762891819235295)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=3.75, y=0.8125, z=-0.4375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.9130859375, y=0.333984375, z=-0.08154296875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1730348241700930160,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730348241, nanosec=700539481), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.07934329716620286, y=-0.7122586753304518, z=-0.17052705560182368, w=-0.6762490250780983)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.1875, y=0.875, z=-0.25)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.8955078125, y=0.33935546875, z=-0.09033203125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1730348241723626534,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730348241, nanosec=723204570), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.0795867055331566, y=-0.712557352070248, z=-0.16991517500330366, w=-0.6760597677843372)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-3.875, y=-0.4375, z=0.875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.90380859375, y=0.3212890625, z=-0.1005859375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1730348241739883088,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730348241, nanosec=739600170), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.07982878030046416, y=-0.7127220920098015, z=-0.16893429959608927, w=-0.6761033854499555)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-5.0625, y=-0.625, z=1.5)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.9384765625, y=0.31396484375, z=-0.083984375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1730348241764026701,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730348241, nanosec=763708281), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.07976956904074743, y=-0.7127993854834653, z=-0.1680836978869307, w=-0.6762408760302078)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-3.1875, y=-0.1875, z=2.125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.93505859375, y=0.314453125, z=-0.06787109375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1730348241783504290,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730348241, nanosec=783089764), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.0796461098147887, y=-0.7126648462124809, z=-0.1675314723690383, w=-0.6765341971624005)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-2.0625, y=1.0, z=3.0)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.91259765625, y=0.33642578125, z=-0.06591796875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1730348241805845142,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730348241, nanosec=805506854), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.0798912675471608, y=-0.7126130174794878, z=-0.16710640988856093, w=-0.676664998697763)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-2.4375, y=0.0, z=2.3125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.91259765625, y=0.357421875, z=-0.06787109375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1730348241820904481,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730348241, nanosec=820543871), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.08043942930078339, y=-0.7126030170834196, z=-0.16667684478030306, w=-0.6767165342087149)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-3.875, y=-0.6875, z=1.5)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.9248046875, y=0.361328125, z=-0.064453125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1730348241843353002,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730348241, nanosec=843033166), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.08111185201245025, y=-0.7124293818971646, z=-0.16631286435961395, w=-0.6769086160045792)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-3.8125, y=-0.5625, z=0.125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.927734375, y=0.35498046875, z=-0.05322265625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1730348241859768713,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730348241, nanosec=859450644), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.08154131856288456, y=-0.7121437911614799, z=-0.1662564010219293, w=-0.6771713543826379)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-1.6875, y=0.3125, z=-1.375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.91796875, y=0.34033203125, z=-0.04638671875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1730348241880916327,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730348241, nanosec=880520814), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.08166306196967044, y=-0.7117137261796166, z=-0.16680504361966317, w=-0.6774738324838131)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=1.5, y=1.5625, z=-2.9375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.9140625, y=0.3359375, z=-0.0458984375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1730348241903405427,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730348241, nanosec=903084865), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.08153794559746458, y=-0.71132092510363, z=-0.16789737151094689, w=-0.6776315942879111)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=4.4375, y=2.75, z=-4.1875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.908203125, y=0.33642578125, z=-0.0673828125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1730348241919950067,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730348241, nanosec=919609273), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.08111195020694521, y=-0.7110265010616341, z=-0.1693036492656629, w=-0.6776418232864655)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=6.75, y=3.0625, z=-4.1875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.90673828125, y=0.3359375, z=-0.0771484375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1730348241940949100,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730348241, nanosec=940643238), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.08044072130918296, y=-0.7107224580010892, z=-0.1706466288167493, w=-0.6777039221678055)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=7.4375, y=3.25, z=-3.4375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.9111328125, y=0.3330078125, z=-0.07861328125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1730348241963256412,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730348241, nanosec=962941147), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.0798305113600658, y=-0.7105403771054175, z=-0.17168442542497334, w=-0.6777048915460021)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=5.9375, y=3.0625, z=-2.1875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.90283203125, y=0.328125, z=-0.0849609375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1730348241979857921,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730348241, nanosec=979531236), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.079341439200503, y=-0.7104110402260423, z=-0.1722319549413996, w=-0.6777589864012199)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=3.3125, y=2.75, z=-1.0625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.90380859375, y=0.32421875, z=-0.09033203125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1730348242001105210,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730348242, nanosec=670035), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.07885229511635629, y=-0.7103419991170827, z=-0.17229104420547509, w=-0.6778734070103478)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=1.4375, y=2.6875, z=0.1875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.9150390625, y=0.31982421875, z=-0.0849609375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1730348242026339990,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730348242, nanosec=25997546), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.07861004274131465, y=-0.7102368535564275, z=-0.17205101745944565, w=-0.6780726512857188)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-0.6875, y=2.6875, z=1.1875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.9169921875, y=0.3251953125, z=-0.08935546875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1730348242041182907,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730348242, nanosec=40923207), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.07860815674846929, y=-0.7100367201954128, z=-0.1714976090552785, w=-0.6784225701987459)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-3.25, y=2.5625, z=1.875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.91796875, y=0.33251953125, z=-0.07958984375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1730348242060657021,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730348242, nanosec=60392671), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.07897574392486859, y=-0.7099272436893905, z=-0.17052413332773017, w=-0.6787397590328157)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-5.875, y=2.0625, z=2.4375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.91650390625, y=0.33544921875, z=-0.0810546875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1730348242083407126,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730348242, nanosec=83043712), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.07946221452779034, y=-0.7097281818307787, z=-0.16923864891364254, w=-0.6792127384637316)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-7.75, y=1.9375, z=3.375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.92138671875, y=0.33837890625, z=-0.0693359375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1730348242101212627,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730348242, nanosec=101005535), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.08013301344341141, y=-0.7094792698245679, z=-0.1677727752901279, w=-0.6797574285854655)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-8.875, y=1.5625, z=3.875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.91259765625, y=0.33935546875, z=-0.05712890625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1730348242120827240,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730348242, nanosec=120571619), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.08087037471828032, y=-0.7091568934729805, z=-0.16637935206191107, w=-0.6803487297997516)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-8.8125, y=1.25, z=3.625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.9072265625, y=0.3427734375, z=-0.0439453125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1730348242143373973,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1730348242, nanosec=143056356), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=-0.08153931827250209, y=-0.7088305706712869, z=-0.16527580380384405, w=-0.6808777205449351)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-7.25, y=1.25, z=2.5625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.9013671875, y=0.33740234375, z=-0.0419921875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
