timestamp,_header,_orientation,_orientation_covariance,_angular_velocity,_angular_velocity_covariance,_linear_acceleration,_linear_acceleration_covariance,_check_fields,time,orientation,angular_velocity,linear_acceleration
13830171852,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731186796, nanosec=14990625), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=0.41088454139842856, y=0.43853318923762763, z=-0.5566350293454647, w=-0.5736026322136708)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=156.1875, y=66.5625, z=-183.25)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-0.42724609375, y=0.80615234375, z=0.22314453125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,13.830171852,"[0.41088454139842856, 0.43853318923762763, -0.5566350293454647, -0.5736026322136708]","[156.1875, 66.5625, -183.25]","[-0.42724609375, 0.80615234375, 0.22314453125]"
13837415476,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731186796, nanosec=22568771), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=0.38512196969292706, y=0.47416998138579247, z=-0.55082817376841, w=-0.5687110164181767)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=149.4375, y=61.25, z=-195.25)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-0.462890625, y=0.7177734375, z=0.205078125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,13.837415476,"[0.38512196969292706, 0.47416998138579247, -0.55082817376841, -0.5687110164181767]","[149.4375, 61.25, -195.25]","[-0.462890625, 0.7177734375, 0.205078125]"
13858878999,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731186796, nanosec=43795818), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=0.3591823984541541, y=0.5067615045649688, z=-0.54380886494928, w=-0.5643161352773337)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=137.5625, y=52.875, z=-190.25)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-0.52587890625, y=0.634765625, z=0.16455078125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,13.858878999,"[0.3591823984541541, 0.5067615045649688, -0.54380886494928, -0.5643161352773337]","[137.5625, 52.875, -190.25]","[-0.52587890625, 0.634765625, 0.16455078125]"
13875272556,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731186796, nanosec=60161492), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=0.3340493780477634, y=0.5337587814777436, z=-0.5362002167274988, w=-0.5621404662561486)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=114.125, y=32.75, z=-176.4375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-0.544921875, y=0.57275390625, z=0.1103515625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,13.875272556,"[0.3340493780477634, 0.5337587814777436, -0.5362002167274988, -0.5621404662561486]","[114.125, 32.75, -176.4375]","[-0.544921875, 0.57275390625, 0.1103515625]"
13897327368,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731186796, nanosec=82495625), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=0.3103651841456748, y=0.5548120990922683, z=-0.5296655001015076, w=-0.5615259968810636)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=96.75, y=11.125, z=-154.0625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-0.5341796875, y=0.5576171875, z=0.0712890625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,13.897327368,"[0.3103651841456748, 0.5548120990922683, -0.5296655001015076, -0.5615259968810636]","[96.75, 11.125, -154.0625]","[-0.5341796875, 0.5576171875, 0.0712890625]"
13918885261,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731186796, nanosec=103749959), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=0.2887627437723991, y=0.5700180224245266, z=-0.5265601755494582, w=-0.5607405045523209)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=90.5625, y=-6.75, z=-118.875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-0.494140625, y=0.48828125, z=0.05322265625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,13.918885261,"[0.2887627437723991, 0.5700180224245266, -0.5265601755494582, -0.5607405045523209]","[90.5625, -6.75, -118.875]","[-0.494140625, 0.48828125, 0.05322265625]"
13934964891,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731186796, nanosec=120003449), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=0.2700746877892816, y=0.578844822371423, z=-0.5264167643350404, w=-0.5611450123242159)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=81.1875, y=-22.25, z=-71.0)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-0.4501953125, y=0.44970703125, z=0.00634765625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,13.934964891,"[0.2700746877892816, 0.578844822371423, -0.5264167643350404, -0.5611450123242159]","[81.1875, -22.25, -71.0]","[-0.4501953125, 0.44970703125, 0.00634765625]"
13957779857,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731186796, nanosec=142969258), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=0.2570763441421596, y=0.5789710827475133, z=-0.53203572931795, w=-0.5618204529507548)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=67.9375, y=-43.375, z=-13.625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-0.38623046875, y=0.5009765625, z=0.00146484375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,13.957779857,"[0.2570763441421596, 0.5789710827475133, -0.53203572931795, -0.5618204529507548]","[67.9375, -43.375, -13.625]","[-0.38623046875, 0.5009765625, 0.00146484375]"
13978561900,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731186796, nanosec=163597047), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=0.2503673380971297, y=0.5722071659338349, z=-0.5419335921414955, w=-0.5623194261064982)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=50.75, y=-54.875, z=32.125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-0.24365234375, y=0.55419921875, z=-0.02001953125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,13.9785619,"[0.2503673380971297, 0.5722071659338349, -0.5419335921414955, -0.5623194261064982]","[50.75, -54.875, 32.125]","[-0.24365234375, 0.55419921875, -0.02001953125]"
13995191501,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731186796, nanosec=180135462), frame_id='RL_myo')","geometry_msgs.msg.Quaternion(x=0.24926295849782487, y=0.5629168134734179, z=-0.5535786076335141, w=-0.560841656620106)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=38.6875, y=-43.9375, z=60.3125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-0.1337890625, y=0.5537109375, z=-0.0478515625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False,13.995191501,"[0.24926295849782487, 0.5629168134734179, -0.5535786076335141, -0.560841656620106]","[38.6875, -43.9375, 60.3125]","[-0.1337890625, 0.5537109375, -0.0478515625]"
