timestamp,_data,_check_fields,time,_data_parsed
5761591031,"array('h', [1, 0, 1, 0, -1, 0, 0, 1])",False,5.761591031,"[-3, -4, -3, -3, -2, -1, -2, -1]"
5790091647,"array('h', [-5, -1, 2, 0, 0, -2, -1, -3])",False,5.790091647,"[3, 4, 5, 7, 3, 0, 2, 1]"
5799081431,"array('h', [1, 2, 1, -1, -3, -2, -3, -1])",False,5.799081431,"[-11, -5, 4, -10, -5, -4, -5, -8]"
5819929858,"array('h', [9, -3, -23, 8, 6, -2, 0, 9])",False,5.819929858,"[10, 5, -8, 6, 0, -2, -2, 4]"
5850152763,"array('h', [-6, -2, -5, 1, -1, -1, -2, -7])",False,5.850152763,"[7, -3, -13, 9, 7, -2, 1, 8]"
5859053383,"array('h', [3, 4, 11, 30, 10, 9, 6, 3])",False,5.859053383,"[-2, -7, -29, -6, -4, -5, -3, -1]"
5881448032,"array('h', [6, 1, -9, -29, -5, -3, 2, 5])",False,5.881448032,"[-5, 6, 23, 27, 10, 6, 1, -9]"
5902566835,"array('h', [1, 1, -24, -70, -15, -1, 2, 2])",False,5.902566835,"[6, 0, -4, 11, -1, 9, 7, 9]"
5919075922,"array('h', [4, 1, 0, 21, 12, 1, 2, 4])",False,5.919075922,"[8, 5, 3, -4, 11, -5, 3, 5]"
5941823078,"array('h', [-5, -4, -41, -45, -19, -6, -5, -6])",False,5.941823078,"[-1, 0, -31, -93, -33, -2, 0, 1]"
5941847477,"array('h', [-5, 0, 9, -20, 6, 6, 0, -4])",False,5.941847477,"[7, 2, -12, -25, 8, 0, 6, 8]"
5962937087,"array('h', [-1, -3, -4, -11, -6, 0, 0, -4])",False,5.962937087,"[1, 1, 2, 33, 7, 2, 0, 0]"
5999163001,"array('h', [4, 0, 4, 34, -4, 2, 1, 2])",False,5.999163001,"[-4, -5, -47, -59, -18, -7, -6, -5]"
6000127725,"array('h', [-5, -9, -22, -67, -30, -8, -4, -3])",False,6.000127725,"[-5, -2, -11, -27, -8, 0, -1, -4]"
6022705401,"array('h', [-6, -7, 0, 26, 2, -5, -3, -3])",False,6.022705401,"[-8, 1, 24, -2, 19, 12, -2, -9]"
6045182972,"array('h', [1, 2, -1, -8, 0, 1, 0, -1])",False,6.045182972,"[3, -6, -25, -43, -28, -8, 1, 2]"
6060605410,"array('h', [9, 0, -5, -5, -7, -1, 3, 5])",False,6.06060541,"[3, 3, 24, 94, 20, 10, 0, -2]"
6082713929,"array('h', [-12, -7, -3, -10, -5, -5, -7, -10])",False,6.082713929,"[-1, -6, -27, -92, -43, -8, -2, 1]"
6097860249,"array('h', [2, 0, 1, 7, 2, 7, 3, 0])",False,6.097860249,"[-6, -12, -14, -11, -12, -9, -5, -4]"
6129003008,"array('h', [-16, -5, -7, -19, -4, -1, 1, -5])",False,6.129003008,"[-7, -4, 3, 16, 2, -3, -4, -7]"
6142354723,"array('h', [-6, -2, 6, 28, 3, -5, -4, -2])",False,6.142354723,"[-1, -2, -2, 2, 0, -2, -1, 2]"
6157867927,"array('h', [5, 3, 17, 49, 19, 5, 2, 2])",False,6.157867927,"[12, 6, -4, -10, -3, 3, 3, 1]"
