timestamp,_header,_orientation,_orientation_covariance,_angular_velocity,_angular_velocity_covariance,_linear_acceleration,_linear_acceleration_covariance,_check_fields
1731186782179849641,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731186782, nanosec=177260707), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.6832310336776387, y=0.002868667016513223, z=-0.7009313195242096, w=-0.20465192566742205)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=6.375, y=1.625, z=-0.75)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.970703125, y=0.28662109375, z=-0.0244140625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1731186782200612351,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731186782, nanosec=200139396), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.683264788246497, y=0.0028685524830357623, z=-0.7010254004286971, w=-0.2042165235795247)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.875, y=2.1875, z=2.0)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.9619140625, y=0.294921875, z=-0.01953125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1731186782223225883,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731186782, nanosec=222549989), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.6834515126810905, y=0.0020141007249933904, z=-0.700846018942397, w=-0.2042176068432692)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-4.3125, y=2.25, z=3.625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.962890625, y=0.294921875, z=-0.009765625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1731186782238082175,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731186782, nanosec=237608171), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.6835834556620113, y=0.0008544793195775141, z=-0.7006120078164488, w=-0.20458676280170193)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-6.625, y=1.125, z=3.875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.9638671875, y=0.29345703125, z=-0.00146484375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1731186782260761310,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731186782, nanosec=260178181), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.6836476312721198, y=-0.0001220690351347415, z=-0.7003710890855793, w=-0.20519804806150047)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-6.5625, y=0.5625, z=2.0)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.96875, y=0.2998046875, z=0.015625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1731186782281658863,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731186782, nanosec=281108565), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.683805356345131, y=-0.0006103225244065789, z=-0.700039935494346, w=-0.2058007552298984)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-4.75, y=0.6875, z=0.5)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.9658203125, y=0.30029296875, z=0.02783203125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1731186782298398824,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731186782, nanosec=297862820), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.6839064429590469, y=-0.0007324299255250837, z=-0.6997757580120904, w=-0.20636213151669233)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-2.75, y=0.3125, z=-0.75)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.96240234375, y=0.30029296875, z=0.03515625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1731186782320571064,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731186782, nanosec=320059931), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.683957522562957, y=-0.0007934542025092309, z=-0.6995824668585234, w=-0.20684740710029104)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-2.125, y=-0.375, z=-1.1875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.96630859375, y=0.298828125, z=0.03662109375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1731186782342994577,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731186782, nanosec=342462575), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.6839966126199152, y=-0.0006713627856535261, z=-0.6994379566899462, w=-0.20720696884488374)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-0.6875, y=-0.3125, z=-2.125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.974609375, y=0.2919921875, z=0.041015625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1731186782358086218,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731186782, nanosec=357617659), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.6840789872015559, y=-6.103488465395752e-05, z=-0.6993377083650453, w=-0.20727446828483975)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=2.0625, y=0.25, z=-3.1875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.98095703125, y=0.29052734375, z=0.037109375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1731186782380570278,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731186782, nanosec=380049635), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.6840548146437585, y=0.0010375563748165502, z=-0.6994350620822156, w=-0.20702301313986696)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=5.5, y=0.9375, z=-3.75)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.97265625, y=0.29248046875, z=0.021484375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1731186782402706874,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731186782, nanosec=402299065), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.6839609100506296, y=0.0025024448788216864, z=-0.6996469669739753, w=-0.2066042906051563)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=7.25, y=1.5, z=-3.5625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.9658203125, y=0.30419921875, z=0.00341796875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1731186782418226232,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731186782, nanosec=417821536), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.6837864499529178, y=0.003967340823613288, z=-0.6998999572980549, w=-0.20630172282789094)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=6.8125, y=1.8125, z=-4.0625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.96044921875, y=0.3134765625, z=-0.0029296875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1731186782440457638,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731186782, nanosec=440045754), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.6835273637356898, y=0.005126912988105897, z=-0.7001287962686041, w=-0.20635824777126235)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=3.6875, y=1.5625, z=-4.1875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.95849609375, y=0.30859375, z=-0.01171875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1731186782462998539,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731186782, nanosec=462486234), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.6832764951141658, y=0.005676169186745638, z=-0.7002439685971259, w=-0.20678345381391636)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.0625, y=1.0, z=-3.5625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.94677734375, y=0.30322265625, z=-0.01171875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1731186782477197395,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731186782, nanosec=476835548), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.6831055501825322, y=0.0053710943902843845, z=-0.7001953959698006, w=-0.2075195559882603)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-4.4375, y=0.125, z=-2.3125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.951171875, y=0.29296875, z=0.0087890625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1731186782500409355,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731186782, nanosec=499971842), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.6830331920988469, y=0.004577561380342553, z=-0.7000006862819833, w=-0.20843162818493094)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-7.3125, y=-0.625, z=-0.8125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.9560546875, y=0.29443359375, z=0.01806640625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1731186782523228816,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731186782, nanosec=522786351), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.6830310242691462, y=0.0034789356074829175, z=-0.6997543287682746, w=-0.20928544207120922)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-7.875, y=-0.625, z=0.1875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.95849609375, y=0.28515625, z=0.02294921875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1731186782543856018,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731186782, nanosec=543485967), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.6831479351179082, y=0.0024413398914246696, z=-0.6994438788931678, w=-0.20995523066252159)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-6.875, y=-0.375, z=0.625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.9609375, y=0.28515625, z=0.033203125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1731186782560313717,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731186782, nanosec=559920118), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.6832280430168003, y=0.0017089856355610514, z=-0.6992192657495502, w=-0.21044937397908947)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-4.75, y=-0.3125, z=0.5625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.95361328125, y=0.2880859375, z=0.0341796875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1731186782582962831,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731186782, nanosec=582458350), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.6833872705216635, y=0.001220661374514001, z=-0.6990117361154428, w=-0.21062512017239088)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-2.5, y=-0.6875, z=0.5625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.9638671875, y=0.2880859375, z=0.0439453125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1731186782597278036,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731186782, nanosec=596825214), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.6834164263504353, y=0.0012207134524433961, z=-0.6989805228690886, w=-0.21063410621910802)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=-0.25, y=-0.375, z=-0.0625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.96875, y=0.29248046875, z=0.04638671875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1731186782620323846,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731186782, nanosec=619922162), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.6835691449493465, y=0.0015868569436324116, z=-0.6988884177513364, w=-0.21044164390940598)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=2.375, y=0.0625, z=-0.625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.9599609375, y=0.29736328125, z=0.0400390625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1731186782642857865,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731186782, nanosec=642471429), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.6838385873658542, y=0.0021362326452878345, z=-0.6987311806644323, w=-0.21008322185944933)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=4.0625, y=0.4375, z=-0.75)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.96240234375, y=0.296875, z=0.05078125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1731186782657397477,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731186782, nanosec=656996464), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.6840841247736231, y=0.002807625779763264, z=-0.6986715717597844, w=-0.20947329730755482)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=5.125, y=1.3125, z=-0.3125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.9619140625, y=0.29443359375, z=0.0341796875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1731186782680528008,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731186782, nanosec=680082504), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.6843906859065011, y=0.0034790215907135077, z=-0.6985509141353701, w=-0.20886336637581795)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=5.0, y=2.3125, z=0.1875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.9619140625, y=0.30078125, z=0.0283203125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1731186782702834077,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731186782, nanosec=702421461), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.6846967827742743, y=0.004089381747715848, z=-0.6984297811807828, w=-0.20825329139114138)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=4.625, y=2.8125, z=0.6875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.9599609375, y=0.3046875, z=0.01806640625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1731186782717185718,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731186782, nanosec=716749349), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.6849446082852775, y=0.0044556189988259895, z=-0.6983114652817555, w=-0.20782716015071911)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=2.625, y=2.8125, z=0.875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.9580078125, y=0.3056640625, z=0.01025390625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1731186782740410843,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731186782, nanosec=739934005), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.6852869053468733, y=0.00457753098512785, z=-0.6981039921052313, w=-0.20739267049952578)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=1.75, y=3.3125, z=1.1875)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.97216796875, y=0.29443359375, z=0.0087890625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1731186782762725786,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731186782, nanosec=762368688), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.6856452297201, y=0.005004709705986131, z=-0.6979128718042855, w=-0.20684099016569513)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=3.3125, y=3.75, z=0.625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.97412109375, y=0.296875, z=0.01318359375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1731186782777128066,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731186782, nanosec=776743781), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.6859530472461731, y=0.005554028587899436, z=-0.6977324705150147, w=-0.20641455697006472)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=3.375, y=2.9375, z=-0.375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.97509765625, y=0.30029296875, z=0.02099609375)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
1731186782808014726,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1731186782, nanosec=807544789), frame_id='RU_myo')","geometry_msgs.msg.Quaternion(x=0.6859538674723742, y=0.006164368770772292, z=-0.6976722714722581, w=-0.20659790385212087)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=1.3125, y=1.4375, z=-2.0625)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],"geometry_msgs.msg.Vector3(x=0.96826171875, y=0.318359375, z=0.02001953125)",[0. 0. 0. 0. 0. 0. 0. 0. 0.],False
