timestamp,_data,_check_fields
21361464505.0,"array('h', [4.344816642663919, 3.144588484485668, 5.2552484344661075, 6.190538534650004, 5.319753730069233, 3.3095431225170393, 1.7655179105966858, 1.8154390454102554])",False
21381379835.232395,"array('h', [3.883635190090633, 1.2974106490911617, 0.9827506678107042, -0.2067732079381782, 0.2365759336708784, 0.7473642726709565, 0.37992592306381795, 1.4660066930997568])",False
21401295165.46479,"array('h', [2.626830492585843, 1.519133039475228, 1.9213102018241723, 1.7501507457521577, 1.3780414569963695, 1.7399465397882257, 0.8271106923574871, 1.3731039238122023])",False
21421210495.69718,"array('h', [2.337513469379961, 1.135326898315692, 1.147272334532534, 0.6328044724204128, 0.7438231098745614, 1.3225348589015777, 0.7203257940266098, 1.247427876831839])",False
21441125825.929577,"array('h', [2.1047475194339382, 1.524219089354522, 1.7194864432040886, 1.958481498503779, 1.4986129949356746, 1.8042291887449746, 1.0238655638870058, 1.4275429926178707])",False
21461041156.161972,"array('h', [2.287630750928656, 1.5321251552895878, 1.5196408658434224, 1.4607232222834903, 1.1320707663712193, 1.4615365839244656, 0.9304184879191268, 1.3546666498830298])",False
21480956486.394367,"array('h', [2.5764897362472046, 1.8095600577621074, 2.651309195509655, 2.7333070894002804, 2.089637212833253, 1.8612930421810163, 1.1500513980367948, 1.4604327879404277])",False
21500871816.626762,"array('h', [2.7080585081233797, 1.7057865138033492, 3.593951136959549, 3.5438472452651277, 2.7022832330925985, 2.0501952171452524, 1.3323714461451037, 1.51889772631737])",False
21520787146.859154,"array('h', [2.7695938789879477, 2.2119376303638902, 4.259695832233702, 6.707825409333564, 3.8152459826267524, 2.432337933680273, 1.6082869265237432, 1.708182374535393])",False
21540702477.09155,"array('h', [3.159219554208738, 2.3594520313835976, 5.65369593023604, 9.567449785212538, 4.9864757187923034, 2.409186771094697, 1.6707014310232806, 1.8588269259336567])",False
21560617807.323944,"array('h', [3.1172828495411973, 2.8876788669933204, 6.754575428056092, 13.572214264811453, 6.790937408358676, 2.9613408055824917, 1.8395990124922614, 1.9333014199951573])",False
21580533137.55634,"array('h', [3.241491990072595, 3.156569539025806, 7.480605407074749, 15.838508934814806, 8.365464107494034, 3.2171715096135185, 1.8357463048456049, 1.9761689677204586])",False
21600448467.78873,"array('h', [3.6220444873047932, 3.864258464580197, 9.2135943727447, 17.83678396806609, 10.123459248443542, 3.6741354952687235, 2.0567413052033405, 1.9838618756498194])",False
21620363798.021126,"array('h', [3.6728293940648955, 4.114974975487946, 9.836730543077834, 21.108577882943706, 11.560176363082208, 3.8489558059033344, 2.2055459986565227, 2.125179278784846])",False
21640279128.25352,"array('h', [3.8879282527376113, 4.703159468841116, 11.063776842365952, 25.368234033653792, 13.759698799481248, 4.321324616626056, 2.4757404815644586, 2.3054907324692224])",False
21660194458.485916,"array('h', [4.323419255122765, 5.27892186568697, 11.686259003184878, 28.892224870211866, 16.654934309377623, 5.026709265883291, 2.7333049365431292, 2.5507734133775326])",False
21680109788.71831,"array('h', [4.923891643250202, 6.00231483839875, 12.845272582019817, 32.49934905417068, 18.356538082352483, 5.655396862665414, 3.0158251788577704, 2.8319877017910895])",False
21700025118.950703,"array('h', [5.052156709042136, 6.723923785951701, 14.26388063272352, 36.65752711554728, 21.01834099575967, 6.154340130564216, 3.086905669197195, 2.866746966178907])",False
21719940449.183098,"array('h', [4.931170307931086, 6.989068357906988, 15.872066962274635, 41.431747698127495, 24.752481816652804, 7.041777264157514, 3.3459434111031072, 2.9550246621624128])",False
21739855779.415493,"array('h', [4.698920454328922, 6.972046056815034, 15.267478892402611, 42.13451555388342, 25.377196442040887, 6.936025237357248, 3.2536863527389377, 2.9604988443155134])",False
21759771109.64789,"array('h', [4.6873369756590915, 7.061354265188291, 15.384017084686771, 42.39207109173048, 25.70171305953004, 6.921099681725247, 3.160989259413512, 2.841699172493107])",False
21779686439.880283,"array('h', [4.4952554932550175, 6.793336407541769, 15.304278133126777, 40.65052080124601, 25.228771936318893, 6.785265723618011, 3.026396359509759, 2.752525448947275])",False
21799601770.112675,"array('h', [4.421890048752846, 6.597375432916965, 14.161392503428129, 38.78311968593803, 24.788676712636978, 6.715094410172408, 2.904473698189764, 2.6639589970473967])",False
21819517100.34507,"array('h', [4.495494151006411, 6.162062636901242, 13.580464290689108, 36.01545603505823, 23.560147332995385, 6.3008513984234895, 2.7762457853358087, 2.649347894855303])",False
21839432430.577465,"array('h', [4.411313479505929, 5.968272553097842, 12.137896617005364, 34.1432353200679, 21.858233955990077, 5.922992929500188, 2.775444194051218, 2.6909109002924327])",False
21859347760.80986,"array('h', [4.874968150497311, 5.560552115638632, 10.63806091923576, 31.510416058766257, 19.88095670573691, 5.466970028465431, 2.7117305710276134, 3.122277862012202])",False
21879263091.042255,"array('h', [5.093469269137081, 5.467560812963958, 10.212053802787194, 28.46031236826092, 18.476221478913185, 5.230510496326295, 2.606831755601164, 3.0375267195345867])",False
21899178421.274647,"array('h', [5.574591745568948, 5.131210506514314, 9.554639371170824, 25.41332909679434, 16.39078450941837, 4.882347611707684, 2.672587425195749, 3.2593775634068454])",False
21919093751.507042,"array('h', [5.152844592757853, 4.663260104189788, 9.395204414003194, 23.514112975341757, 14.405246494636907, 4.326542686127966, 2.5607233427817557, 3.037978016948923])",False
21939009081.739437,"array('h', [7.259953252628194, 4.394233362708551, 8.531535621822336, 21.79821627581489, 13.792614101880464, 4.454988817766856, 3.1477823112994843, 3.783210666121347])",False
21958924411.971832,"array('h', [9.29958529840623, 5.253203203820761, 7.330804412189723, 17.82805099210295, 10.746464344301287, 4.178422026783518, 3.591090346016548, 4.86174638459321])",False
21978839742.204224,"array('h', [10.209505178577913, 5.996213506242954, 8.916825958077222, 19.280616082016934, 11.316325785617797, 4.783254211422276, 4.119438109704908, 5.800753237522063])",False
21998755072.43662,"array('h', [11.99922578333279, 6.564689738594648, 10.763164219105406, 23.115287850373722, 13.544646616853075, 5.695306308840546, 4.664045509809694, 6.166666226873849])",False
22018670402.669014,"array('h', [15.768399741868334, 8.38268260683137, 10.97995246185758, 23.619095037592498, 13.867917558117346, 5.775536008716293, 5.103388449859047, 7.56008998274803])",False
22038585732.90141,"array('h', [19.210870857917808, 9.888670700591085, 11.328544908560119, 23.841955776142097, 13.945491396070434, 6.283511981309867, 6.140346565608568, 10.183466479891482])",False
22058501063.133804,"array('h', [20.23305741273166, 10.63663320340176, 11.883207270138861, 23.501786221720323, 13.699742186327624, 6.519052993046851, 6.656807675760238, 10.806076148746476])",False
22078416393.366196,"array('h', [21.52124900850385, 11.71057833928974, 13.719076710388201, 26.158714552138647, 14.99461288586615, 7.496296630696393, 7.381895110824943, 11.267301887741182])",False
22098331723.59859,"array('h', [23.11739079462322, 12.357666453460354, 14.593505095202849, 27.786467030123386, 15.292476173826207, 7.428298854533962, 7.4001931720867145, 11.692548064309632])",False
22118247053.830986,"array('h', [23.746285340968075, 12.726035198986796, 14.982778118466365, 29.61746648922141, 15.919541959520167, 7.646931509427813, 7.607749912069735, 12.058550870066252])",False
22138162384.06338,"array('h', [25.255844037873935, 13.768681791563754, 14.936749690714857, 29.60496785436767, 15.907271932079633, 8.05757822507878, 8.142137973082056, 13.167188136585546])",False
22158077714.295776,"array('h', [26.356650017675356, 14.388971541468642, 15.534694782791442, 30.617746538240457, 16.583737118820803, 8.767162138101543, 9.074760280401934, 14.114217985417262])",False
22177993044.528168,"array('h', [26.027586379802305, 14.541120413909255, 16.592699204914528, 32.392376858184825, 17.223156338278997, 8.665179934821932, 8.952161438961323, 14.525142989661074])",False
22197908374.760563,"array('h', [28.248737853464213, 15.75091519221664, 17.52571912686869, 34.279865448542964, 17.177079887384494, 8.654840183781355, 9.857442066304758, 17.10610626196264])",False
22217823704.992958,"array('h', [28.257621582512538, 15.122266747085522, 16.966323904991473, 34.305770452528286, 16.523992559202423, 8.457601299486276, 10.04206066912854, 17.005713597256182])",False
22237739035.225353,"array('h', [27.88521207258025, 15.071293868676202, 16.62612089624786, 34.027752542303965, 15.960312458278446, 7.62187713243031, 9.384563073233483, 16.314188596443742])",False
22257654365.45775,"array('h', [27.31856617150296, 15.513073219195812, 16.49597822238013, 33.58775311457221, 15.619055940575329, 7.763610825959443, 9.78397104421345, 17.269417941597144])",False
22277569695.69014,"array('h', [24.390029738303358, 14.608109980253982, 16.07207847623451, 33.54476132408423, 15.600700272752977, 7.779544288254767, 9.595469115575481, 15.681585884599196])",False
22297485025.922535,"array('h', [22.698471929887532, 14.03389077369138, 16.415001863314373, 35.86249318933761, 17.002536570821775, 7.625600765046347, 8.930543994417032, 14.218816367808271])",False
22317400356.15493,"array('h', [22.68743394159545, 13.734826930594293, 15.788012824645975, 35.90472080113503, 16.831173773902357, 7.30012202338216, 8.521836437529581, 14.212771357795239])",False
22337315686.387325,"array('h', [21.39869950461318, 12.969798961662836, 15.460537467269269, 35.8299460272186, 17.607611386506342, 7.428809232225488, 8.532537960062827, 13.977879209608211])",False
22357231016.619717,"array('h', [20.428224899884587, 13.190293403163105, 15.446228453261682, 34.918377572844484, 18.064658723556782, 7.936796055473023, 8.6950568438505, 13.769052652185922])",False
22377146346.85211,"array('h', [21.617233094036948, 13.903172618418811, 15.864329276894633, 34.58314139339269, 18.30577538950173, 8.190394701669895, 9.096730580253581, 14.526016424105181])",False
22397061677.084507,"array('h', [19.68574548295746, 12.967232789281688, 16.197285319341773, 35.84980496312445, 18.889041155700312, 7.74864969425839, 8.05280622684868, 13.098085214773166])",False
22416977007.316902,"array('h', [21.17312949713736, 13.25771538994814, 15.286830754305704, 33.80994228033779, 17.982764365790718, 7.283215083953206, 7.685503123792509, 13.536680597276343])",False
22436892337.549297,"array('h', [20.57003949759894, 13.775645915918057, 14.363965918323052, 30.531657132902684, 17.720426231013533, 7.426477109372395, 7.40198797202097, 12.425742200527962])",False
22456807667.78169,"array('h', [16.991574461624605, 12.491466960660924, 14.327344422804561, 31.038678424694353, 18.459736044722153, 6.988737608990187, 5.999225891166011, 9.61207436614757])",False
22476722998.014084,"array('h', [17.39956512218831, 12.388260094593186, 13.610451048143378, 30.98835018560385, 18.15461467343353, 7.033858925481358, 6.210665075219507, 10.298275761441671])",False
22496638328.24648,"array('h', [17.26443277604554, 12.039585971493507, 11.708723018218253, 26.688881635194395, 15.618767400179152, 6.70345518751759, 6.2486494054957085, 10.22198615231184])",False
22516553658.478874,"array('h', [16.827694507350802, 11.41820070192037, 11.352214923792436, 26.205486612885835, 15.501355309988353, 6.557478813606889, 6.197671241056322, 10.192839992004323])",False
22536468988.71127,"array('h', [16.851114407350398, 11.135341858759741, 10.821161178534076, 25.34412680381253, 14.584813834283555, 6.688707471873846, 6.365251590190805, 10.050804143435013])",False
22556384318.94366,"array('h', [17.49007793541192, 11.831343070352823, 10.48820474830871, 24.313232699323294, 13.613340954885649, 6.9798219923592875, 7.260141410095568, 10.710018067141878])",False
22576299649.176056,"array('h', [19.682579720064176, 13.732297225959622, 10.484141632813396, 23.95035668263499, 12.881789222358268, 6.945736272930601, 7.576819481961495, 11.368932166812218])",False
22596214979.40845,"array('h', [22.29582010550049, 15.441011174581172, 9.976158037719902, 24.05571931447906, 11.842561089813309, 6.909310683194004, 8.154020286326613, 13.067394669544306])",False
22616130309.640846,"array('h', [22.453994762051465, 16.033826535245655, 9.63155264593405, 24.00028043795749, 12.355959143563519, 6.790809478373018, 8.160754792427, 13.24124035097742])",False
22636045639.873238,"array('h', [22.803490495335783, 16.416305760328093, 9.386319148695092, 25.045801982033865, 12.608193391017542, 6.789355519622947, 8.327719713226259, 13.127486347455806])",False
22655960970.105633,"array('h', [22.75405424275705, 16.516286722769134, 9.131709275749449, 25.01314646003535, 13.185808540524105, 6.906018864168683, 8.562787015091164, 13.444906342282083])",False
22675876300.338028,"array('h', [21.422800847807547, 16.037868181432888, 9.497242444265458, 27.40313356650156, 13.65096092540282, 6.863752654623299, 8.746473665746567, 13.593155107362023])",False
22695791630.570423,"array('h', [20.65746072721459, 14.935022007059949, 9.897209169973902, 29.94459098533512, 13.808365160234896, 6.601570397946268, 8.819949192710405, 14.004652249766611])",False
22715706960.80282,"array('h', [22.91395073570157, 15.80383035820185, 9.770710710156667, 27.59822810017919, 13.557511360320595, 6.92180882551066, 9.761779018857116, 15.403320895212158])",False
22735622291.03521,"array('h', [22.691958416318894, 16.32977391402874, 11.053820187806567, 29.250055089562707, 13.352493516509512, 6.905062486948893, 9.695825272144509, 15.351584160009173])",False
22755537621.267605,"array('h', [23.604394419234023, 16.930512128723176, 12.003959101100728, 31.80759681084205, 14.390526878736242, 7.0117119578599025, 9.934402474747422, 15.464605103699023])",False
22775452951.5,"array('h', [27.753231440813423, 18.883036014072506, 13.245549914052454, 35.564930982424514, 15.27568759678365, 7.407796962305149, 10.521291455333063, 16.487018327467904])",False
22795368281.732395,"array('h', [29.433852104431775, 20.08519113723014, 14.051979154269578, 37.70421871449841, 16.725606961115904, 7.6779408371230575, 10.394975575157757, 17.52121543814965])",False
22815283611.96479,"array('h', [29.040571164190094, 19.263312264223234, 13.7352458817227, 38.157091856935196, 16.48817521164029, 7.704408348919043, 10.210672934553134, 17.38768389060116])",False
22835198942.19718,"array('h', [26.89215975796282, 17.4844621100945, 13.295936523308786, 37.63541168427507, 17.588555822586006, 7.737911171866781, 10.70947121797952, 17.970452669415753])",False
22855114272.429577,"array('h', [25.66222511234717, 16.498799844289817, 13.994110531797437, 38.504786003134235, 18.462558974866326, 8.05004129110477, 10.994239006204497, 17.681074309315704])",False
